label	pos	panel_confidence	panel_margin	panel_support	panel_conflict	panel_log_support_conflict_ratio	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates	orientation_sites	orientation_margin
1	45766175	0.9516720040024833	11523.717350613133	12140.224640263394	616.5072896502601	19.661670143424324	4091.0	24546.0	3.0	11070.941453524438	3.0	3.0	3.0
1	45767963	0.9354716207167751	13647.722238575901	14658.885027454515	1011.162788878613	14.48372256768733	4091.0	24546.0	3.0	12984.57903953325	3.0	3.0	3.0
1	45775071	0.9365545302397723	23007.96181861747	24679.861712779395	1671.8998941619257	14.753340471184494	4091.0	32728.0	4.0	4084.9065483467675	2.0	4.0	4.0
1	45802101	0.9996333290270787	8331.380055460304	8334.437172603251	3.057117142947273	2054.522183835198	4091.0	16364.0	2.0	2827.4412276110907	4.0	5.0	5.0
1	45805573	0.8807861044818625	18658.285368087425	21578.989217621827	2920.703849534404	7.386097403766903	4091.0	32728.0	4.0	14179.107702902165	3.0	5.0	5.0
1	45811007	0.8503791015474196	20030.908171955125	24307.76495974994	4276.856787794814	5.682463477764253	4091.0	32728.0	4.0	6686.837200909409	3.0	5.0	5.0
1	45813019	0.8576673305555874	19432.32610842277	23298.84481482767	3866.5187064048996	6.024494406773363	4091.0	32728.0	4.0	15525.060334044538	3.0	5.0	5.0
1	45813922	0.8566559126315091	16845.59654969682	20230.81543724816	3385.218887551338	5.974751222263221	4091.0	32728.0	4.0	12570.196319498344	3.0	5.0	5.0
1	45825782	0.973337831869765	11161.959512536687	11476.324878189535	314.36536565284695	36.39373922507309	4091.0	16364.0	2.0	898.1039278283024	4.0	2.0	2.0
1	45863385	0.9756783182595878	12624.198271211913	12946.939208515596	322.7409373036827	39.99475418942733	4091.0	16364.0	2.0	7118.994860705673	4.0	2.0	2.0
1	45882175	0.884017919027495	10357.850074105598	11922.002352517857	1564.1522784122594	7.617790624572922	4091.0	16364.0	2.0	1116.48734104508	4.0	2.0	2.0
1	45887805	0.9910287904886854	12317.434946836973	12429.95613876147	112.52119192449722	109.50339692547698	4091.0	16364.0	2.0	8069.279187934028	4.0	2.0	2.0
1	45895874	0.8585362535394916	4020.1697398146125	4813.267044741269	793.0973049266565	6.062565651429731	4091.0	16364.0	2.0	1636.593752439383	3.0	2.0	2.0
1	46052871	0.9713403892500302	11784.242458694922	12142.50986962786	358.26741093293765	33.80075537075256	4091.0	16364.0	2.0	5918.776658712743	2.0	2.0	2.0
1	46060991	0.9228548970871537	10929.709508253125	11926.710572483342	997.0010642302169	11.951601055339037	4091.0	16364.0	2.0	3874.355805783277	4.0	2.0	2.0
1	46085765	0.9818004439206196	9193.566334673673	9367.205471155004	173.63913648133104	53.643219154123955	4091.0	16364.0	2.0	2262.685843838328	4.0	2.0	2.0
1	46087095	0.9529261186665826	10230.737317178113	10762.391923275949	531.6546060978361	20.207075654761102	4091.0	16364.0	2.0	2848.7044540035213	4.0	2.0	2.0
1	46088365	0.9552516848467099	12472.707873002128	13085.701389878352	612.9935168762231	21.31407096358078	4091.0	16364.0	2.0	3965.9236233530173	4.0	2.0	2.0
1	46095024	0.8641138537910729	15487.300187622011	18377.206072505356	2889.905884883344	6.357248144467688	4091.0	32728.0	4.0	1762.3644503290416	2.0	5.0	5.0
1	46095815	0.8802914615787557	18044.969038184125	20885.076018827283	2840.1069806431583	7.351386681714878	4091.0	32728.0	4.0	7119.827757779571	2.0	5.0	5.0
1	46122776	0.935559887067914	20901.71693819468	22447.898117824	1546.1811796293202	14.509547048137177	4091.0	32728.0	4.0	17283.47914314986	3.0	5.0	5.0
1	46127002	0.9984111464189687	7755.431957816062	7767.793484968048	12.361527151985959	581.4300563549992	4091.0	16364.0	2.0	2525.5564520509015	4.0	5.0	5.0
1	46178236	0.9551866692652226	6638.902883582435	6965.704359467372	326.8014758849378	21.25281571920917	4091.0	16364.0	2.0	1514.5734535616211	4.0	2.0	2.0
1	46180735	0.9181163349546603	7846.700485194641	8615.047163530537	768.3466783358953	11.19917380051232	4091.0	16364.0	2.0	3944.53831168308	4.0	2.0	2.0
1	46231466	0.9938890246883413	3247.870117344976	3267.963349944236	20.093232599260542	154.97687870084147	4091.0	8182.0	1.0	483.8331592782961	3.0	2.0	2.0
1	46262271	0.8852533691318161	17776.434330776654	20423.764778402434	2647.330447625781	7.712317319280593	4091.0	32728.0	4.0	13086.257154897052	3.0	5.0	5.0
1	46272132	0.9966749457563403	25124.967077695565	25209.06823793859	84.1011602430272	296.23648098269246	4091.0	32728.0	4.0	14086.941439113012	3.0	15.0	15.0
1	46275524	0.9531943633805008	12476.181805146563	13120.448017566565	644.2662124200019	20.33493737159424	4091.0	16364.0	2.0	3791.745740595483	4.0	2.0	2.0
1	46313367	0.9709941513135941	20803.258132204704	21443.835256022543	640.5771238178385	33.4251868713937	4091.0	24546.0	3.0	15536.818222907985	3.0	3.0	3.0
1	46314661	0.8933438085620681	14092.205823789338	16002.774859589537	1910.5690358001993	8.372062195959467	4091.0	24546.0	3.0	10063.4633088196	3.0	3.0	3.0
1	46328703	0.8706990530958293	15643.355159200462	18371.579871336395	2728.2247121359314	6.731794487144938	4091.0	32728.0	4.0	13714.506229574847	3.0	4.0	4.0
1	46332598	0.8636138807113465	19401.02864894188	23039.54624686839	3638.5175979265105	6.3306593873855554	4091.0	32728.0	4.0	19401.02864894188	1.0	4.0	4.0
1	46493310	0.9422839317940414	8786.4554395854	9359.751940978398	573.2965013929995	16.29951065046224	4091.0	16364.0	2.0	6864.6585490679245	2.0	2.0	2.0
1	46494782	0.9360718016705061	10548.457967504608	11321.660809827461	773.2028423228523	14.624927978636597	4091.0	16364.0	2.0	8422.31475728971	2.0	2.0	2.0
1	46516463	0.9663328292969559	23825.231526395757	24685.26977209251	860.0382456967545	28.67035221195815	4091.0	32728.0	4.0	10725.254866020272	2.0	4.0	4.0
1	46519479	0.9575569123182979	22930.95925561828	23994.49986456738	1063.540608949102	22.54070879292746	4091.0	32728.0	4.0	13943.067855441548	3.0	4.0	4.0
1	46521596	0.9504859054042407	17030.029839573253	17965.937598650165	935.9077590769112	19.17684790694027	4091.0	32728.0	4.0	4707.315989682476	3.0	4.0	4.0
1	46527633	0.9184795893424742	10499.055660223357	11521.671040680048	1022.6153804566909	11.256836562517412	4091.0	16364.0	2.0	1166.5384082847722	3.0	2.0	2.0
1	46529811	0.9011245248129125	7544.401587957886	8474.23290699712	929.8313190392349	9.10501476867463	4091.0	16364.0	2.0	451.2168042573385	3.0	2.0	2.0
1	46531073	0.9919334205789423	8080.304197372622	8146.55342219425	66.24922482162727	121.15460726580757	4091.0	16364.0	2.0	1695.7872928652223	3.0	2.0	2.0
1	46535855	0.8747249439422744	4158.839275160711	4854.014271852535	695.1749966918239	6.973841770996131	4091.0	16364.0	2.0	1858.4354919974721	3.0	2.0	2.0
1	46596840	0.9336245054518142	14968.56722885763	16114.196730882622	1145.6295020249931	14.054406155102887	4091.0	24546.0	3.0	10486.368223896778	3.0	3.0	3.0
0	46640904	0.888413590809099	3937.0664023787917	4502.601585728634	565.5351833498421	7.949376699077146	4091.0	8182.0	1.0	1819.72655353125	3.0	2.0	2.0
1	46690728	0.9153018821804021	1905.4561767511393	2099.758873997818	194.30269724667843	10.75642530089812	4091.0	8182.0	1.0	559.841439065794	2.0	2.0	2.0
1	46692436	0.9880224883891456	2476.2790697671594	2506.666666666384	30.387596899224842	79.89355396393262	4091.0	8182.0	1.0	1343.2049355174838	2.0	2.0	2.0
1	46696121	0.9783671473967256	3146.3022508040035	3217.4437299036817	71.14147909967836	44.612943483688994	4091.0	8182.0	1.0	1805.5030450080935	2.0	2.0	2.0
1	46714598	0.8740992913400885	15932.404825009562	18613.37897353015	2680.9741485205886	6.940551229324146	4091.0	32728.0	4.0	14486.850854491237	3.0	5.0	5.0
1	46717435	0.9945336573742671	13027.752804162907	13099.754132494147	72.00132833123996	179.45911988135495	4091.0	24546.0	3.0	11183.256001739419	3.0	3.0	3.0
1	46722697	0.9952170299437321	12190.824711688998	12249.696222593868	58.871510904869965	204.61645342572092	4091.0	16364.0	2.0	1291.9543558180521	4.0	2.0	2.0
1	46732816	0.9162441403994448	20533.115064829544	22598.932376854103	2065.817312024558	10.934654091278277	4091.0	32728.0	4.0	1688.4537586027036	2.0	15.0	15.0
1	46735127	0.9554573614116082	24469.423373203022	25665.948859585413	1196.525486382391	21.43332158810481	4091.0	32728.0	4.0	8156.061243102489	2.0	20.0	20.0
1	46880261	0.9336119263436945	10830.244959644193	11659.326283766708	829.081324122515	14.047209526238799	4091.0	24546.0	3.0	2631.7461373309434	4.0	3.0	3.0
1	46881918	0.8755032869525101	11282.56829357453	13152.914993710741	1870.346700136211	7.0291170485689785	4091.0	24546.0	3.0	5317.41236441816	4.0	3.0	3.0
1	46901891	0.9792247763420299	9945.607632102054	10161.187286130486	215.57965402843192	46.92124628103998	4091.0	16364.0	2.0	1084.9728094608145	3.0	2.0	2.0
1	46908247	0.8795975682448672	15454.6777746482	17905.669221541917	2450.9914468937172	7.30290851716747	4091.0	24546.0	3.0	7236.458925098375	4.0	3.0	3.0
1	46910612	0.9317966363993415	16887.522032603054	18221.235299927517	1333.7132673244614	13.652546764935837	4091.0	24546.0	3.0	6944.9205261779625	4.0	3.0	3.0
1	46955636	0.9120466016919083	20859.59751705879	23085.889981832177	2226.2924647733853	10.365450584946482	4091.0	32728.0	4.0	17602.332228055788	3.0	7.0	7.0
1	46957616	0.9945612396065711	10109.931606767766	10165.521785697787	55.5901789300204	179.65169889760801	4091.0	16364.0	2.0	5961.942810777798	3.0	2.0	2.0
1	46998212	0.8532589543866136	14682.241187774895	17731.686073868434	3049.444886093539	5.813147503404747	4091.0	32728.0	4.0	6741.055787651876	3.0	5.0	5.0
1	47005631	0.8838707204404431	15282.101836138452	17593.686676928468	2311.5848407900166	7.608234027391547	4091.0	24546.0	3.0	7003.922045517389	4.0	3.0	3.0
1	47015444	0.8790524922436688	17361.31542025801	20131.12682424416	2769.8114039861453	7.265787485673574	4091.0	32728.0	4.0	12278.405255198497	2.0	4.0	4.0
1	47021500	0.8828172657144907	20709.82968037078	23879.53319936384	3169.703518993057	7.531619735593491	4091.0	32728.0	4.0	13237.823189117567	2.0	4.0	4.0
1	47036455	0.9632205811646721	25184.356022391497	26184.16692880313	999.8109064116331	26.16395041365904	4091.0	32728.0	4.0	16353.654116380781	2.0	4.0	4.0
1	47039965	0.8620015769930686	20123.899674185403	23959.610063701828	3835.710389516427	6.245092183442542	4091.0	32728.0	4.0	18497.230949746696	3.0	5.0	5.0
1	47053702	0.995982854421418	14001.272252731684	14057.972951579626	56.700698847942014	243.65342590787463	4091.0	16364.0	2.0	8553.714117254453	4.0	2.0	2.0
1	47055837	0.984604265917765	9994.014554958288	10152.767997017581	158.75344205929255	63.55899357241396	4091.0	16364.0	2.0	5924.809432300535	4.0	2.0	2.0
1	47062007	0.9869932297245712	17683.215632271327	17919.36010966982	236.14447739849152	75.56726728894851	4091.0	24546.0	3.0	8381.907983641846	4.0	3.0	3.0
1	47062677	0.9914315836980234	19817.454954523113	19990.219800870844	172.76484634773158	115.04754972628456	4091.0	24546.0	3.0	11473.500677756987	4.0	3.0	3.0
1	47079936	0.8732583720361795	7611.215071456459	8903.426929527861	1292.2118580714025	6.885512898719661	4091.0	16364.0	2.0	2454.237346618641	4.0	4.0	4.0
1	47124636	0.9809342944086196	11162.395333995635	11383.651070597089	221.25573660145255	51.22320460511652	4091.0	16364.0	2.0	5525.864472183462	4.0	2.0	2.0
1	47128133	0.9140470505037422	11628.782868195673	12835.805337449969	1207.0224692542968	10.626296831526679	4091.0	16364.0	2.0	7852.687433463323	4.0	2.0	2.0
1	47129619	0.9848704167327028	10941.842205915962	11112.553293908873	170.7110879929109	64.7223975097502	4091.0	16364.0	2.0	540.1235915467987	4.0	3.0	3.0
1	47142592	0.9824381833380501	11092.166316958659	11294.05600766934	201.88969071068155	55.67092131741659	4091.0	16364.0	2.0	3550.815015648607	3.0	2.0	2.0
1	47158216	0.9023854461635121	19252.712574308676	21587.967198949842	2335.2546246411657	9.240845142153875	4091.0	32728.0	4.0	13755.20013649697	3.0	13.0	13.0
1	47469940	0.979709990010226	6642.38887782928	6782.863476538645	140.47459870936436	47.9511059824594	4091.0	16364.0	2.0	1207.3447200734345	2.0	2.0	2.0
1	47485283	0.9388600141981323	11388.347748046861	12181.634214227357	793.2864661804957	15.337834311605837	4091.0	16364.0	2.0	10217.198804876902	2.0	2.0	2.0
1	47541075	0.9591877188858974	5535.038454990744	5781.013615161113	245.97516017036943	23.411316389763815	4091.0	16364.0	2.0	1506.3560074755424	3.0	2.0	2.0
1	47547189	0.8874059734359985	4997.036408392318	5723.195126490605	726.1587180982867	7.872002334594703	4091.0	16364.0	2.0	697.2754222590293	3.0	2.0	2.0
1	47551210	0.8768689492764028	9434.60543476131	10975.847931092194	1541.2424963308847	7.11745912669828	4091.0	16364.0	2.0	2056.107335606548	4.0	2.0	2.0
1	47556634	0.8889245269497632	9422.732355255452	10768.281917267213	1345.5495620117608	7.9976869928038745	4091.0	16364.0	2.0	3079.5456330968045	4.0	2.0	2.0
1	47586032	0.935100582812932	6739.912771430542	7242.574027282712	502.6612558521703	14.381836885640405	4091.0	32728.0	4.0	2338.6179527157974	3.0	4.0	4.0
1	47587763	0.9352408396795103	6231.522645226675	6695.114451455324	463.5918062286491	14.412898294120643	4091.0	32728.0	4.0	1319.9366183897328	3.0	4.0	4.0
1	47590314	0.937026729538049	5723.69993735419	6136.077579082254	412.37764172806345	14.846176860042837	4091.0	16364.0	2.0	2909.134463516766	2.0	2.0	2.0
1	47593015	0.9964580248145576	7222.824827818886	7248.590416277737	25.76558845885144	270.8548862067063	4091.0	16364.0	2.0	2218.573696077565	2.0	2.0	2.0
1	47599923	0.9172633325070134	12064.915168386293	13261.055347563299	1196.1401791770058	11.078113973820946	4091.0	16364.0	2.0	4035.3412097653045	4.0	2.0	2.0
1	47601004	0.9969465067286364	12064.343597799478	12101.40834370322	37.06474590374202	317.9427067320439	4091.0	16364.0	2.0	6061.6735517523275	4.0	2.0	2.0
1	47604103	0.9964515354943341	8256.28733794992	8285.793886396912	29.50654844699186	271.63983827262643	4091.0	16364.0	2.0	3919.8117121604355	4.0	2.0	2.0
1	47604780	0.9639653511428518	6221.709134558482	6463.31888343615	241.6097488776677	26.644926320317346	4091.0	16364.0	2.0	46.08665243894302	4.0	2.0	2.0
1	47616239	0.9661451967734112	11350.346019231245	11762.517734926898	412.17171569565363	28.47125610987375	4091.0	16364.0	2.0	1789.2712437785085	4.0	2.0	2.0
1	47619940	0.8566980345327788	3893.712191365358	4675.853605064487	782.1414136991289	5.9719145524096415	4091.0	16364.0	2.0	1304.364954314975	4.0	2.0	2.0
1	47621841	0.8630708567201738	6818.659986350007	8104.4603376667455	1285.800351316739	6.298926114974017	4091.0	16364.0	2.0	277.7794724383584	4.0	2.0	2.0
1	47624231	0.9519361240803956	6911.928831294852	7279.474234296753	367.545403001901	19.75461958009879	4091.0	16364.0	2.0	1779.1077400897684	4.0	2.0	2.0
1	47644375	0.8613594653533211	19275.911013151686	22973.64535373715	3697.734340585464	6.211488373642035	4091.0	32728.0	4.0	11985.450323956482	3.0	4.0	4.0
1	47649660	0.9964111791535051	13170.60875767318	13218.217430941948	47.60867326876653	271.9518255075673	4091.0	16364.0	2.0	6930.7647577698135	4.0	2.0	2.0
1	47787742	0.9270641417440897	17617.535362623952	19121.934744856342	1504.399382232389	12.702897962199595	4091.0	24546.0	3.0	11567.884765967843	3.0	3.0	3.0
1	47790982	0.854327734062959	16531.010233481305	19929.149141952617	3398.138908471311	5.863293521863091	4091.0	32728.0	4.0	9045.60353519169	3.0	4.0	4.0
1	47799329	0.9875336103642148	5121.324945436144	5186.80190011582	65.47695467967638	78.03910280056581	4091.0	8182.0	1.0	4870.210705386608	3.0	7.0	7.0
1	47811671	0.8653066143073	8600.503257744587	10186.062972620472	1585.5597148758836	6.420850647539229	4091.0	16364.0	2.0	179.64726949374563	3.0	2.0	2.0
1	47849151	0.9153018821803848	12197.760117094638	13441.587038982208	1243.82692188757	10.798759893944768	4091.0	16364.0	2.0	3233.9052241202935	3.0	2.0	2.0
1	47849847	0.9993889024688338	13038.548946774852	13046.526521999263	7.977575224410666	1453.3463876216945	4091.0	16364.0	2.0	4662.653211881483	3.0	2.0	2.0
1	47858833	0.8806972188363085	20710.39642736961	23955.50536241829	3245.1089350486795	7.380068211438207	4091.0	32728.0	4.0	9824.82889609771	3.0	9.0	9.0
1	47864652	0.9842234967655428	26524.48479564583	26956.582394137044	432.09759849121497	62.243666296117446	4091.0	32728.0	4.0	20480.91299922896	3.0	4.0	4.0
1	47883856	0.9554078292270111	24489.708861179864	25688.688335876323	1198.9794746964594	21.408439792167822	4091.0	32728.0	4.0	18931.09503049235	3.0	7.0	7.0
1	47885983	0.8825215851892564	11205.907254144558	12926.662724821837	1720.7554706772783	7.5084197175436	4091.0	24546.0	3.0	1334.7861680872338	3.0	11.0	11.0
1	47906774	0.870294299041989	18060.104269308613	21223.126883599278	3163.022614290664	6.707956759770971	4091.0	32728.0	4.0	5020.639256081375	2.0	7.0	7.0
1	48126638	0.944023065425511	12538.518639221078	13328.869290100085	790.3506508790065	16.844453562139236	4091.0	16364.0	2.0	8648.618207984342	3.0	2.0	2.0
1	48233389	0.9945453765146902	26988.01609511213	27136.8492188305	148.83312371837062	181.1204928880703	4091.0	32728.0	4.0	19975.935925412043	2.0	6.0	6.0
1	48255769	0.866966873484763	19914.868987574402	23524.64615955715	3609.7771719827483	6.51539683536848	4091.0	32728.0	4.0	5211.533448817896	2.0	6.0	6.0
1	48264505	0.9748776751321139	12193.176170834555	12515.702317015099	322.52614618054315	38.68837948581187	4091.0	16364.0	2.0	1414.8356580554355	4.0	2.0	2.0
1	48267682	0.9172522516026439	10054.991462776394	11052.023714254497	997.0322514781044	11.074816167398161	4091.0	16364.0	2.0	2355.356578793241	4.0	2.0	2.0
1	48271238	0.9719105746478793	11778.698486354015	12129.248876249865	350.5503898958501	34.50500760315913	4091.0	16364.0	2.0	10312.839239736722	4.0	2.0	2.0
1	48285022	0.9379809933576418	8979.04667448773	9614.77238381363	635.7257093259	15.101906901158154	4091.0	16364.0	2.0	3230.5380984717667	4.0	3.0	3.0
1	48305900	0.9095289405681091	5223.417683844605	5800.383173825772	576.9654899811676	10.037594414183456	4091.0	16364.0	2.0	449.18336538392487	4.0	2.0	2.0
1	48316639	0.8545597366033462	12099.607596642103	14581.234716391	2481.6271197488973	5.8737111990728215	4091.0	24546.0	3.0	11620.71399991789	3.0	3.0	3.0
1	48420791	0.9821098942084477	15943.021366081466	16238.827718847228	295.8063527657611	54.715229534401715	4091.0	32728.0	4.0	7278.297521826831	3.0	38.0	38.0
1	48421707	0.9819890525726298	14588.59304452382	14861.166022023783	272.57297749996354	54.32614784486806	4091.0	32728.0	4.0	5003.856559540085	3.0	38.0	38.0
1	48423483	0.9797911785249783	12473.161381021835	12735.846381143281	262.6850001214466	48.30326478668493	4091.0	32728.0	4.0	399.03929186600726	3.0	38.0	38.0
1	48426526	0.9998777804937669	12994.038994969556	12995.627508294125	1.5885133245683214	5020.884916812833	4091.0	16364.0	2.0	1133.181116917469	4.0	3.0	3.0
1	48437519	0.9493567582701204	11528.404093899242	12178.039093865253	649.6349999660108	18.718696495733376	4091.0	24546.0	3.0	7203.291899055586	3.0	3.0	3.0
1	48445065	0.9993526477937861	15396.477215097926	15406.457079565604	9.97986446767769	1403.2465632815208	4091.0	24546.0	3.0	10780.635009748738	3.0	3.0	3.0
1	48454028	0.9960961871054481	12423.502928624155	12472.383601554984	48.88067293082919	250.06446121631407	4091.0	16364.0	2.0	7585.219893876971	4.0	2.0	2.0
1	48463851	0.9144720413266982	24621.744412029446	27162.14198842081	2540.397576391366	10.688269415520127	4091.0	32728.0	4.0	9121.678085164222	2.0	6.0	6.0
1	48535755	0.8789416539104209	7595.3779310338905	8808.604137189643	1213.2262061557524	7.255323672415952	4091.0	16364.0	2.0	2960.1388101901266	4.0	2.0	2.0
1	48546247	0.9734425781643391	10910.16557323767	11216.164529382255	305.99895614458615	36.53811944591548	4091.0	16364.0	2.0	1064.3925561294072	4.0	10.0	10.0
0	48559136	0.9009475548409075	8287.34449403011	9311.021688339406	1023.6771943092949	9.08776123842238	4091.0	16364.0	2.0	5253.051518058115	4.0	2.0	2.0
0	48559947	0.9854909544672329	8595.839615837891	8724.284262675254	128.4446468373633	67.40552410512475	4091.0	16364.0	2.0	6001.530406674587	4.0	2.0	2.0
1	48563264	0.9930918907321501	13617.88689900764	13713.27870372368	95.39180471603885	142.27639729461077	4091.0	16364.0	2.0	11461.043939624946	4.0	2.0	2.0
1	48612053	0.9694694607561775	3988.100512159627	4117.777593815461	129.67708165583358	31.518744845122534	4091.0	16364.0	2.0	622.2450225925272	2.0	2.0	2.0
1	48619273	0.9664086729656994	6337.611745034292	6565.833046527465	228.22130149317277	28.648441500638867	4091.0	16364.0	2.0	3993.648222394007	3.0	2.0	2.0
1	48625080	0.9661735324165075	12235.214634881566	12679.120243463087	443.90560858152134	28.50069767358231	4091.0	16364.0	2.0	12051.080677618635	2.0	2.0	2.0
1	48669099	0.9319237350281022	3889.500330177714	4196.015848557637	306.51551837992236	13.6481432568629	4091.0	8182.0	1.0	3609.0913645793553	2.0	4.0	4.0
1	48678503	0.9938011068321986	21186.553435032438	21319.535297082326	132.98186204988784	159.1300118604388	4091.0	32728.0	4.0	15314.367523629979	2.0	5.0	5.0
1	48684654	0.9650104816054236	13099.37823441562	13592.206841319494	492.8286069038735	27.526163230080932	4091.0	16364.0	2.0	3020.7723734703122	3.0	2.0	2.0
1	48689421	0.8514509399131469	17547.390833161087	21255.800911516428	3708.4100783553395	5.730507132536062	4091.0	32728.0	4.0	8102.38983871173	3.0	7.0	7.0
1	48697907	0.9910028747711314	26472.827572021142	26715.371309609993	242.54373758885225	109.6984532392792	4091.0	32728.0	4.0	19941.959387414445	3.0	4.0	4.0
1	48714672	0.9890057982081127	9583.819949509074	9691.55532897504	107.73537946596639	89.13892954232767	4091.0	16364.0	2.0	8231.173964107622	2.0	2.0	2.0
1	48793483	0.990614680905582	12922.230323709571	13045.829616310966	123.59929260139438	104.71030247377954	4091.0	16364.0	2.0	3666.0219144519397	3.0	2.0	2.0
1	48802324	0.9324003653637108	23906.23646856942	25774.936150916696	1868.699682347278	13.786137096925	4091.0	32728.0	4.0	8080.091097466324	3.0	18.0	18.0
1	48808501	0.9137151428461392	21130.275466989955	23333.751496110086	2203.4760291201314	10.58516907776205	4091.0	32728.0	4.0	10316.437014540083	3.0	18.0	18.0
1	48817848	0.9830498569452545	20854.813489768403	21220.70954268005	365.89605291164696	57.841204270983255	4091.0	24546.0	3.0	4580.966004331682	4.0	3.0	3.0
1	48829042	0.9793027742513274	13079.952539699134	13362.361431363635	282.40889166450097	47.15223066177882	4091.0	16364.0	2.0	2574.0407072643975	4.0	2.0	2.0
1	48840477	0.8668482542820329	14799.019961959062	17484.756257346966	2685.7362953879033	6.508177332983259	4091.0	32728.0	4.0	2795.5867733612577	3.0	8.0	8.0
1	48845206	0.9979617147994351	26147.56294596692	26201.077291547757	53.514345580834444	480.6455440741748	4091.0	32728.0	4.0	13427.846662104937	3.0	4.0	4.0
1	48853494	0.9345410351816349	22514.68734981118	24210.485914050056	1695.7985642388753	14.268921735509887	4091.0	32728.0	4.0	10104.607527974666	3.0	6.0	6.0
1	48860076	0.9085403160943589	21680.608775005945	24107.421438686768	2426.8126636808215	9.930099549829286	4091.0	32728.0	4.0	10546.149531008214	3.0	5.0	5.0
