pos	block_id	pred_state	accepted	support	conflict	margin	confidence	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates
45643483	phase6_comp_61	1	0	5543.913039217899	5014.78935337341	529.1236858444881	0.5250562837255341	4091	24546	3	529.1236858444881	1
45651723	phase6_comp_61	1	0	9477.170195626582	9098.034378892622	379.1358167339604	0.5102054277575506	4091	24546	3	379.1358167339604	1
45654809	phase6_comp_61	1	0	8329.591839472847	4329.490181673007	4000.10165779984	0.6579933541436114	4091	24546	3	4000.10165779984	1
45660234	phase6_comp_62	1	1	3385.8697398462737	91.37215941593965	3294.497580430334	0.9737228061598686	4091	16364	2	3189.2857675624427	2
45661132	phase6_comp_62	1	1	3610.8086060837313	4.4185127338259385	3606.3900933499053	0.9987778049376684	4091	16364	2	3368.3769700592034	2
45663771	phase6_comp_61	1	0	4193.625336453527	2383.9275496914793	1809.6977867620476	0.6375661905033105	4091	24546	3	1.0400107955454132	2
45667905	phase6_comp_62	1	1	4899.103481667681	260.4363158615815	4638.6671658061	0.9495233439256935	4091	16364	2	4492.239431438648	2
45674732	phase6_comp_62	-1	0	7568.372362112915	1494.1803477962033	6074.192014316712	0.8351258860914049	4091	16364	2	6074.192014316712	1
45681815	phase6_comp_62	1	1	10126.082669484542	48.49775563180949	10077.584913852732	0.9952334392569062	4091	16364	2	10077.584913852732	1
45685970	phase6_comp_62	-1	0	5477.518189836156	1229.613481705144	4247.904708131012	0.8166707406502162	4091	16364	2	2069.9747830039473	2
45689083	phase6_comp_62	1	1	5322.317228735404	20.89744187969328	5301.41978685571	0.9960889758005385	4091	16364	2	4779.782539414414	3
45690578	phase6_comp_62	1	0	3826.7033930505577	1041.1584169521523	2785.5449760984056	0.7861158640919652	4091	16364	2	2089.6131617521273	3
45703659	phase6_comp_63	1	0	11693.209490324847	5056.098863882256	6637.110626442591	0.698130886544204	4091	24546	3	3854.141843261286	2
45704234	phase6_comp_63	1	0	11402.726365239934	6774.2614554805605	4628.464909759374	0.6273166092041731	4091	24546	3	4545.913739342076	2
45707254	phase6_comp_63	1	0	11187.61736434155	8436.835535798893	2750.7818285426565	0.5700855672904637	4091	24546	3	1355.4237733767905	3
45717787	phase6_comp_70	1	1	25003.653300194124	1712.411186083275	23291.24211411085	0.935903314391128	4091	32728	4	7424.716158507485	3
45754656	phase6_comp_80	1	1	24243.591417899745	3904.962325386693	20338.629092513052	0.8612730742403402	4091	32728	4	1814.443293052329	2
45762616	phase6_comp_83	1	1	8941.285535448176	370.1390101853741	8571.146525262802	0.9602489384549708	4091	24546	3	8315.536769165295	3
45763311	phase6_comp_83	1	1	9354.941733930405	474.88799271650885	8880.053741213897	0.9516890926982008	4091	24546	3	8418.33712788331	3
45765276	phase6_comp_83	1	1	11193.385240517426	472.90914318741994	10720.476097330005	0.9594636370698851	4091	24546	3	10415.324701341082	3
45766175	phase6_comp_83	1	1	12140.224640263394	616.5072896502601	11523.717350613133	0.9516720040024833	4091	24546	3	11070.941453524438	3
45767963	phase6_comp_83	1	1	14658.885027454515	1011.162788878613	13647.722238575901	0.9354716207167751	4091	24546	3	12984.57903953325	3
45775071	phase6_comp_84	1	1	24679.861712779395	1671.8998941619257	23007.96181861747	0.9365545302397723	4091	32728	4	4084.9065483467675	2
45786821	phase6_comp_87	1	0	21046.60681772576	3921.1376767837387	17125.46914094202	0.8429518662510339	4091	32728	4	398.108025326841	2
45799922	phase6_comp_90	1	0	14979.125042241714	6469.654395162865	8509.47064707885	0.6983672467683444	4091	32728	4	3797.4380403093082	3
45802101	phase6_comp_93	1	1	8334.437172603251	3.057117142947273	8331.380055460304	0.9996333290270787	4091	16364	2	2827.4412276110907	4
45805573	phase6_comp_93	1	1	21578.989217621827	2920.703849534404	18658.285368087425	0.8807861044818625	4091	32728	4	14179.107702902165	3
45811007	phase6_comp_95	1	1	24307.76495974994	4276.856787794814	20030.908171955125	0.8503791015474196	4091	32728	4	6686.837200909409	3
45813019	phase6_comp_95	1	1	23298.84481482767	3866.5187064048996	19432.32610842277	0.8576673305555874	4091	32728	4	15525.060334044538	3
45813922	phase6_comp_95	1	1	20230.81543724816	3385.218887551338	16845.59654969682	0.8566559126315091	4091	32728	4	12570.196319498344	3
45814995	phase6_comp_95	1	0	17310.4963493165	3133.5767872331257	14176.919562083376	0.8467244386036282	4091	32728	4	9521.09683695315	3
45820360	phase6_comp_98	-1	0	8960.49878628834	4137.2702680041875	4823.228518284153	0.6841240480837245	4091	16364	2	550.7328123127481	4
45825782	phase6_comp_99	1	1	11476.324878189535	314.36536565284695	11161.959512536687	0.973337831869765	4091	16364	2	898.1039278283024	4
45839244	phase6_comp_104	1	0	7437.127742947827	1620.1410658308016	5816.9866771170255	0.8211225591250529	4091	16364	2	1627.4441934568185	3
45839749	phase6_comp_104	1	0	6350.004894307976	3243.99004652133	3106.0148477866464	0.6618728625011221	4091	16364	2	2658.9979288196996	3
45840651	phase6_comp_104	1	0	7641.888237642594	3087.9649544046447	4553.923283237949	0.7122080890451152	4091	16364	2	3675.728085716474	3
45842037	phase6_comp_104	1	0	7095.810886475785	6021.0360663180745	1074.7748201577106	0.5409692521390892	4091	16364	2	527.9172938770744	3
45844638	phase6_comp_105	1	0	14088.13674962988	3678.365392891503	10409.771356738378	0.7929606310018726	4091	24546	3	783.2024028364904	3
45852080	phase6_comp_106	-1	0	9855.411955507843	4017.2687399437496	5838.143215564094	0.7104187122780904	4091	16364	2	2206.395881510724	3
45863385	phase6_comp_111	1	1	12946.939208515596	322.7409373036827	12624.198271211913	0.9756783182595878	4091	16364	2	7118.994860705673	4
45882175	phase6_comp_115	1	1	11922.002352517857	1564.1522784122594	10357.850074105598	0.884017919027495	4091	16364	2	1116.48734104508	4
45887805	phase6_comp_118	1	1	12429.95613876147	112.52119192449722	12317.434946836973	0.9910287904886854	4091	16364	2	8069.279187934028	4
45888721	phase6_comp_118	1	0	8535.696008925956	2461.897053868759	6073.7989550571965	0.7761421940408532	4091	16364	2	1300.079594425043	4
45890204	phase6_comp_119	1	0	9990.574673674806	3997.947343500364	5992.627330174442	0.714198016159844	4091	16364	2	478.0200994051156	4
45893366	phase6_comp_119	1	0	7979.373129775265	3210.1994333071134	4769.173696468151	0.7131079480284631	4091	16364	2	973.9307671460488	3
45894609	phase6_comp_119	1	0	6818.940603571086	2744.818266164311	4074.1223374067754	0.7129979641320409	4091	16364	2	794.8936709089667	3
45895874	phase6_comp_118	1	1	4813.267044741269	793.0973049266565	4020.1697398146125	0.8585362535394916	4091	16364	2	1636.593752439383	3
46045644	phase6_comp_122	1	0	3265.9845974135974	1036.7079791739582	2229.276618239639	0.7590559955840103	4091	16364	2	41.6390430028041	2
46047749	phase6_comp_121	1	0	5795.885471978866	1216.5961748406837	4579.2892971381825	0.8265098953389118	4091	16364	2	673.4152780852296	2
46049871	phase6_comp_121	1	0	7055.085289333299	1516.3997965655335	5538.685492767766	0.8230878568452273	4091	16364	2	1110.2213220861404	2
46052871	phase6_comp_121	1	1	12142.50986962786	358.26741093293765	11784.242458694922	0.9713403892500302	4091	16364	2	5918.776658712743	2
46055887	phase6_comp_123	1	0	4275.773443724157	1541.8830699100163	2733.8903738141407	0.7349649182112278	4091	16364	2	1708.8500078273219	3
46060991	phase6_comp_122	1	1	11926.710572483342	997.0010642302169	10929.709508253125	0.9228548970871537	4091	16364	2	3874.355805783277	4
46062711	phase6_comp_123	1	0	13051.503445908678	3643.9346251306347	9407.568820778044	0.7817407000867157	4091	24546	3	8659.04124215784	4
46066857	phase6_comp_124	1	0	8263.779526050546	2293.7651408900497	5970.014385160497	0.7827368755471489	4091	16364	2	492.5628554017385	4
46078116	phase6_comp_127	-1	0	8657.934770597034	4791.2570735239115	3866.6776970731225	0.6437513027507064	4091	16364	2	594.3231711595581	4
46079999	phase6_comp_127	-1	0	8220.667493503755	2049.5531179021496	6171.114375601606	0.8004372841196853	4091	16364	2	684.0556599222491	4
46083536	phase6_comp_127	1	0	5401.5172849710225	1710.9101949953385	3690.607089975684	0.7594477835008547	4091	16364	2	915.6870473310273	4
46085765	phase6_comp_128	1	1	9367.205471155004	173.63913648133104	9193.566334673673	0.9818004439206196	4091	16364	2	2262.685843838328	4
46087095	phase6_comp_128	1	1	10762.391923275949	531.6546060978361	10230.737317178113	0.9529261186665826	4091	16364	2	2848.7044540035213	4
46088365	phase6_comp_128	1	1	13085.701389878352	612.9935168762231	12472.707873002128	0.9552516848467099	4091	16364	2	3965.9236233530173	4
46094005	phase6_comp_129	1	0	21690.8469116732	5622.050006640191	16068.79690503301	0.7941613435054343	4091	32728	4	2925.348984223161	2
46095024	phase6_comp_130	1	1	18377.206072505356	2889.905884883344	15487.300187622011	0.8641138537910729	4091	32728	4	1762.3644503290416	2
46095815	phase6_comp_130	1	1	20885.076018827283	2840.1069806431583	18044.969038184125	0.8802914615787557	4091	32728	4	7119.827757779571	2
46100022	phase6_comp_130	-1	0	14616.570506864473	9968.097840345901	4648.472666518572	0.5945400727166212	4091	32728	4	3448.692809611437	3
46101258	phase6_comp_130	1	0	13992.465884972735	6724.023321339045	7268.44256363369	0.6754265042509998	4091	32728	4	2283.094111602064	3
46108157	phase6_comp_134	1	0	20031.52035889097	8369.323889781086	11662.196469109886	0.7053142569812018	4091	32728	4	2593.0354204205305	3
46116083	phase6_comp_137	1	0	9377.316052720525	2785.240681672296	6592.0753710482295	0.7709987511263732	4091	16364	2	897.5854318246347	3
46122776	phase6_comp_139	-1	1	22447.898117824	1546.1811796293202	20901.71693819468	0.935559887067914	4091	32728	4	17283.47914314986	3
46127002	phase6_comp_139	-1	1	7767.793484968048	12.361527151985959	7755.431957816062	0.9984111464189687	4091	16364	2	2525.5564520509015	4
46131799	phase6_comp_142	1	0	18116.27037266553	3830.7773576184936	14285.493015047037	0.8254536371043416	4091	32728	4	12222.329604231638	3
46132658	phase6_comp_142	1	0	20783.579797738137	4030.9875565513685	16752.59224118677	0.8375555979276599	4091	32728	4	14894.48110222306	3
46137764	phase6_comp_142	1	0	7336.796428640614	2763.241091620069	4573.555337020545	0.7264127894498407	4091	16364	2	1201.1425421156619	4
46153492	phase6_comp_150	-1	0	11777.101387057597	4235.774816752357	7541.32657030524	0.7354769522451853	4091	24546	3	2700.2445186141185	4
46157375	phase6_comp_149	-1	0	2523.6185383246384	1122.5490196079054	1401.069518716733	0.6921290637985889	4091	8182	1	199.32838563653377	4
46159652	phase6_comp_150	-1	0	11489.81995897874	2963.682032564727	8526.137926414012	0.7949505916075748	4091	24546	3	991.8659270668486	4
46168355	phase6_comp_153	-1	0	6332.307593528875	3786.222300018256	2546.085293510619	0.6258130044728301	4091	16364	2	1020.4939780703821	4
46178236	phase6_comp_155	1	1	6965.704359467372	326.8014758849378	6638.902883582435	0.9551866692652226	4091	16364	2	1514.5734535616211	4
46180735	phase6_comp_155	1	1	8615.047163530537	768.3466783358953	7846.700485194641	0.9181163349546603	4091	16364	2	3944.53831168308	4
46197514	phase6_comp_158	-1	0	10000.664787403948	2370.2848007748826	7630.379986629066	0.8083991221627942	4091	16364	2	3757.8617003170766	4
46210564	phase6_comp_162	1	0	7063.455602650498	4710.955282489179	2352.500320161319	0.5998988545206273	4091	16364	2	480.47085248096005	4
46211546	phase6_comp_162	1	0	5459.531537218803	4856.985002480562	602.5465347382415	0.5292030033790747	4091	16364	2	306.46788178316456	4
46231466	phase6_comp_164	1	1	3267.963349944236	20.093232599260542	3247.870117344976	0.9938890246883413	4091	8182	1	483.8331592782961	3
46234969	phase6_comp_165	1	0	6273.49754167098	2810.6511915278966	3462.846350143084	0.6905982856427584	4091	32728	4	1026.3458797762992	3
46243026	phase6_comp_165	1	0	11311.32531799755	5125.93510367542	6185.390214322131	0.6881514940946767	4091	32728	4	4556.775932178721	2
46262271	phase6_comp_171	1	1	20423.764778402434	2647.330447625781	17776.434330776654	0.8852533691318161	4091	32728	4	13086.257154897052	3
46272132	phase6_comp_173	1	1	25209.06823793859	84.1011602430272	25124.967077695565	0.9966749457563403	4091	32728	4	14086.941439113012	3
46275524	phase6_comp_175	-1	1	13120.448017566565	644.2662124200019	12476.181805146563	0.9531943633805008	4091	16364	2	3791.745740595483	4
46278462	phase6_comp_178	-1	0	21183.11721282113	6633.382325001308	14549.73488781982	0.7615306585941263	4091	32728	4	3695.20151136982	3
46286100	phase6_comp_178	-1	0	8473.161867867248	5563.699643182099	2909.4622246851486	0.6036364938984017	4091	32728	4	2909.4622246851486	1
46313367	phase6_comp_182	1	1	21443.835256022543	640.5771238178385	20803.258132204704	0.9709941513135941	4091	24546	3	15536.818222907985	3
46314661	phase6_comp_182	1	1	16002.774859589537	1910.5690358001993	14092.205823789338	0.8933438085620681	4091	24546	3	10063.4633088196	3
46317496	phase6_comp_182	-1	0	7199.329590949507	5471.114518626054	1728.2150723234536	0.568198677859183	4091	24546	3	166.71068414182446	3
46328703	phase6_comp_183	1	1	18371.579871336395	2728.2247121359314	15643.355159200462	0.8706990530958293	4091	32728	4	13714.506229574847	3
46332598	phase6_comp_183	1	1	23039.54624686839	3638.5175979265105	19401.02864894188	0.8636138807113465	4091	32728	4	19401.02864894188	1
46340784	phase6_comp_183	1	0	8421.699630175686	3004.3492991820135	5417.350330993673	0.7370614008607349	4091	32728	4	5417.350330993673	1
46493310	phase6_comp_184	1	1	9359.751940978398	573.2965013929995	8786.4554395854	0.9422839317940414	4091	16364	2	6864.6585490679245	2
46494782	phase6_comp_184	1	1	11321.660809827461	773.2028423228523	10548.457967504608	0.9360718016705061	4091	16364	2	8422.31475728971	2
46508723	phase6_comp_187	-1	0	14466.022704479474	5468.565890316106	8997.456814163368	0.7256745046775728	4091	24546	3	2887.604208349315	3
46516463	phase6_comp_190	1	1	24685.26977209251	860.0382456967545	23825.231526395757	0.9663328292969559	4091	32728	4	10725.254866020272	2
46519479	phase6_comp_190	1	1	23994.49986456738	1063.540608949102	22930.95925561828	0.9575569123182979	4091	32728	4	13943.067855441548	3
46521596	phase6_comp_190	1	1	17965.937598650165	935.9077590769112	17030.029839573253	0.9504859054042407	4091	32728	4	4707.315989682476	3
46527633	phase6_comp_193	1	1	11521.671040680048	1022.6153804566909	10499.055660223357	0.9184795893424742	4091	16364	2	1166.5384082847722	3
46529811	phase6_comp_193	1	1	8474.23290699712	929.8313190392349	7544.401587957886	0.9011245248129125	4091	16364	2	451.2168042573385	3
46531073	phase6_comp_193	1	1	8146.55342219425	66.24922482162727	8080.304197372622	0.9919334205789423	4091	16364	2	1695.7872928652223	3
46535855	phase6_comp_193	1	1	4854.014271852535	695.1749966918239	4158.839275160711	0.8747249439422744	4091	16364	2	1858.4354919974721	3
46543584	phase6_comp_195	-1	0	6268.786725375891	2728.219545020429	3540.5671803554624	0.6967636274749145	4091	16364	2	782.6522926697726	3
46546818	phase6_comp_195	-1	0	10921.338974366781	3048.5005862776	7872.8383880891815	0.7817798427073	4091	16364	2	4928.778898335414	2
46553558	phase6_comp_197	1	0	17608.559842991104	8608.447298506459	9000.112544484646	0.671646452547187	4091	32728	4	3167.218688060134	3
46564820	phase6_comp_201	-1	0	19060.491081396518	4665.0926580800015	14395.398423316517	0.8033729028838247	4091	32728	4	14152.147689009256	2
46580345	phase6_comp_207	1	0	20655.092616728445	5766.531775709412	14888.560841019033	0.7817495362866541	4091	32728	4	12198.735130608598	2
46582910	phase6_comp_207	1	0	20620.99368472199	5203.460216750337	15417.533467971654	0.7985064762026324	4091	32728	4	14142.675954903147	3
46583816	phase6_comp_207	1	0	18263.501704077502	4323.132271409458	13940.369432668045	0.8085977629025508	4091	32728	4	9817.703375479006	3
46588369	phase6_comp_208	1	0	6722.812004488349	3798.57485400458	2924.237150483769	0.6389663354181918	4091	16364	2	37.804765434405	4
46589679	phase6_comp_209	1	0	7783.02188744416	4440.816269310984	3342.2056181331754	0.6367085188495483	4091	24546	3	950.8003043300814	4
46592878	phase6_comp_208	1	0	4820.485770260561	1838.5881657349316	2981.8976045256295	0.7238973191457629	4091	16364	2	1354.344954747823	4
46596840	phase6_comp_209	1	1	16114.196730882622	1145.6295020249931	14968.56722885763	0.9336245054518142	4091	24546	3	10486.368223896778	3
46601171	phase6_comp_210	1	0	13724.74083982382	2528.0169916590103	11196.72384816481	0.8444561213628589	4091	24546	3	4794.972854095808	3
46606931	phase6_comp_210	1	0	9538.174380970484	5464.223687458878	4073.950693511606	0.6357766496705856	4091	24546	3	2633.8493280200137	2
46615993	phase6_comp_211	1	0	14558.28744330209	3904.042040120726	10654.245403181363	0.7885401165857139	4091	32728	4	6443.255264219182	2
46618152	phase6_comp_211	1	0	18179.22763301665	6261.754491458342	11917.473141558308	0.7438010281433055	4091	32728	4	9937.694006840915	2
46624598	phase6_comp_211	1	0	13365.716767372229	3531.937622600783	9833.779144771446	0.7909805975972252	4091	32728	4	3670.861811754359	2
46629653	phase6_comp_213	1	0	22889.443708596962	4262.296014360835	18627.147694236126	0.8430194139362308	4091	32728	4	18325.64944572962	2
46631204	phase6_comp_214	-1	0	10970.14260329307	9036.526243662118	1933.6163596309525	0.548324295624187	4091	24546	3	1635.4089006007252	2
46634143	phase6_comp_215	1	0	19366.546713764816	7001.055469896309	12365.491243868506	0.7344826647060625	4091	32728	4	4059.5644071269853	2
46639060	phase6_comp_216	1	0	4633.108542067906	1935.6133590238487	2697.495183044057	0.7053287704717504	4091	8182	1	1998.5126303035577	3
46640904	phase6_comp_216	1	1	4502.601585728634	565.5351833498421	3937.0664023787917	0.888413590809099	4091	8182	1	1819.72655353125	3
46648140	phase6_comp_217	1	0	8056.00158070395	4655.386820984513	3400.6147597194367	0.6337625227181215	4091	16364	2	2210.3874276057	2
46649530	phase6_comp_217	1	0	8429.807540988828	2019.8878576879304	6409.919683300897	0.8067036616259926	4091	16364	2	5713.429085624525	2
46657788	phase6_comp_217	1	0	4085.337841797961	998.1071389948868	3087.2307028030746	0.8036553670264737	4091	16364	2	2623.614738706212	2
46659607	phase6_comp_217	1	0	3080.972413797625	1486.1229752500353	1594.8494385475897	0.6746021598730119	4091	16364	2	1594.8494385475897	1
46664535	phase6_comp_217	1	0	2499.1073116288867	1082.5010611223795	1416.6062505065072	0.6977611875832086	4091	16364	2	1416.6062505065072	1
46684995	phase6_comp_218	1	0	1094.5854196723694	641.3901383348552	453.1952813375142	0.6305304326570559	4091	8182	1	453.1952813375142	1
46687147	phase6_comp_218	1	0	1301.7185019145165	608.7139254693266	693.00457644519	0.6813737472500386	4091	8182	1	693.00457644519	1
46690728	phase6_comp_218	1	1	2099.758873997818	194.30269724667843	1905.4561767511393	0.9153018821804021	4091	8182	1	559.841439065794	2
46692436	phase6_comp_218	1	1	2506.666666666384	30.387596899224842	2476.2790697671594	0.9880224883891456	4091	8182	1	1343.2049355174838	2
46696121	phase6_comp_218	1	1	3217.4437299036817	71.14147909967836	3146.3022508040035	0.9783671473967256	4091	8182	1	1805.5030450080935	2
46707948	phase6_comp_219	1	0	14420.995114942967	4978.205295689947	9442.78981925302	0.7433809028045641	4091	32728	4	8289.066584992763	2
46714598	phase6_comp_219	1	1	18613.37897353015	2680.9741485205886	15932.404825009562	0.8740992913400885	4091	32728	4	14486.850854491237	3
46716318	phase6_comp_220	1	0	9067.379469322528	2693.7669927970146	6373.612476525514	0.7709605095495464	4091	24546	3	646.6797075921504	3
46717435	phase6_comp_220	1	1	13099.754132494147	72.00132833123996	13027.752804162907	0.9945336573742671	4091	24546	3	11183.256001739419	3
46718969	phase6_comp_220	1	0	12313.906204512308	3455.7638775475552	8858.142326964753	0.7808601029974016	4091	24546	3	4619.472072457841	3
46720078	phase6_comp_220	1	0	13548.59634759202	4844.41642577744	8704.179921814579	0.73661648118945	4091	24546	3	3759.977473523779	3
46722697	phase6_comp_221	1	1	12249.696222593868	58.871510904869965	12190.824711688998	0.9952170299437321	4091	16364	2	1291.9543558180521	4
46727347	phase6_comp_222	1	0	19159.405182507235	5660.564829232724	13498.84035327451	0.7719350657331475	4091	32728	4	3963.9921265056	3
