label	source_window	pos	block_id	candidate_accepted_by_rule	pred_state	truth_state	block_orientation	oriented_pred_state	panel_confidence	panel_margin	panel_support	panel_conflict	support_conflict_ratio	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates
1	chr20_25_30mb_illumina30x_phase7a	25109502	phase6_comp_21	1	1	-1	-1	-1	0.9550846639503944	12863.331726003002	13498.11566068417	634.7839346811687	21.232237752993353	4091.0	16364.0	2.0	8060.646484794076	3.0
1	chr20_25_30mb_illumina30x_phase7a	25114608	phase6_comp_23	0	-1	-1	1	-1	0.7728242914607033	5499.864754495008	7789.682251652646	2289.817497157638	3.400830603624705	4091.0	16364.0	2.0	3424.2020151722145	4.0
1	chr20_25_30mb_illumina30x_phase7a	25121875	phase6_comp_23	0	1	1	1	1	0.8297132287467427	5899.417529788558	7422.851647432351	1523.4341176437931	4.869906519087134	4091.0	16364.0	2.0	638.8941366718382	3.0
1	chr20_25_30mb_illumina30x_phase7a	25134389	phase6_comp_28	1	1	1	1	1	0.9720014667181267	10915.1820657512	11238.919500796235	323.73743504503534	34.61233072570601	4091.0	24546.0	3.0	6.413711542914825	4.0
1	chr20_25_30mb_illumina30x_phase7a	25135900	phase6_comp_27	1	1	1	1	1	0.8886994197517468	12100.125854650621	13832.506918609557	1732.3810639589356	7.98064961377545	4091.0	24546.0	3.0	7374.551832587957	4.0
1	chr20_25_30mb_illumina30x_phase7a	25137034	phase6_comp_27	1	1	1	1	1	0.8885776242246196	10574.482554237147	12090.568267020406	1516.0857127832596	7.970260457358801	4091.0	24546.0	3.0	5177.407733876527	4.0
1	chr20_25_30mb_illumina30x_phase7a	25138054	phase6_comp_28	1	1	1	1	1	0.9886187126891494	17262.544191669585	17463.590498390382	201.0463067207949	86.43855352686288	4091.0	24546.0	3.0	10596.219864637676	4.0
1	chr20_25_30mb_illumina30x_phase7a	25147902	phase6_comp_32	1	1	1	1	1	0.9118812720620124	14175.583412568174	15691.960173085557	1516.3767605173832	10.342164570738975	4091.0	32728.0	4.0	2120.222883908684	3.0
1	chr20_25_30mb_illumina30x_phase7a	25149759	phase6_comp_32	1	1	1	1	1	0.9046538766496602	17310.88443596162	19350.313461577578	2039.4290256159593	9.483943434756744	4091.0	32728.0	4.0	8001.100988001497	3.0
1	chr20_25_30mb_illumina30x_phase7a	25150932	phase6_comp_32	0	1	1	1	1	0.7373407416314275	11995.356980554167	18632.842704078674	6637.485723524508	2.8069417454716743	4091.0	32728.0	4.0	4754.123252414437	3.0
1	chr20_25_30mb_illumina30x_phase7a	25157151	phase6_comp_33	1	1	1	1	1	0.9930997977646593	24754.881869032553	24928.08584516744	173.20397613488612	143.10285217522733	4091.0	32728.0	4.0	14360.138691985725	3.0
1	chr20_25_30mb_illumina30x_phase7a	25167044	phase6_comp_37	0	1	1	1	1	0.8449797148817926	14754.66900843329	18069.75232760155	3315.08331916826	5.4494265035940215	4091.0	32728.0	4.0	10955.210351968337	3.0
1	chr20_25_30mb_illumina30x_phase7a	25168578	phase6_comp_37	0	1	1	1	1	0.8451535896565611	12296.11746837547	15054.32382664303	2758.2063582675596	5.456396467604515	4091.0	32728.0	4.0	7555.006494129254	3.0
1	chr20_25_30mb_illumina30x_phase7a	25170963	phase6_comp_39	1	1	1	1	1	0.9687118064043023	9411.104398585905	9725.21687916452	314.11248057861445	30.86585736402788	4091.0	16364.0	2.0	4356.78654357416	4.0
1	chr20_25_30mb_illumina30x_phase7a	25171776	phase6_comp_40	0	1	1	1	1	0.8137332433840726	5491.4233977383265	7121.581576814899	1630.1581790765717	4.366579322703775	4091.0	16364.0	2.0	875.7904247221986	4.0
1	chr20_25_30mb_illumina30x_phase7a	25172723	phase6_comp_39	0	1	1	1	1	0.7479833781471421	6351.983080770251	9579.629486031297	3227.6464052610468	2.9673826995795385	4091.0	16364.0	2.0	253.1393727576251	4.0
1	chr20_25_30mb_illumina30x_phase7a	25175589	phase6_comp_40	0	1	1	1	1	0.7993425731362694	13202.516690117278	17627.518786224744	4425.002096107466	3.9829440663230793	4091.0	24546.0	3.0	545.956615194742	4.0
1	chr20_25_30mb_illumina30x_phase7a	25187523	phase6_comp_45	0	1	1	1	1	0.7864870900227191	10842.037579910215	14882.210897294408	4040.1733173841926	3.682893488698017	4091.0	24546.0	3.0	603.7138970809392	4.0
1	chr20_25_30mb_illumina30x_phase7a	25188305	phase6_comp_46	1	1	1	1	1	0.9834461521411634	11574.72894020091	11772.896100115973	198.16715991506385	59.11564991506145	4091.0	16364.0	2.0	1985.7554549558408	4.0
0	chr20_25_30mb_illumina30x_phase7a	25197351	phase6_comp_49	0	-1	1	1	-1	0.588202812617437	4619.2265693052195	15402.241604058476	10783.015034753256	1.4283401455227023	4091.0	32728.0	4.0	4619.2265693052195	1.0
0	chr20_25_30mb_illumina30x_phase7a	25197905	phase6_comp_49	0	1	-1	1	1	0.6095557284830112	5268.534487435203	14656.766113441694	9388.23162600649	1.5611252014320645	4091.0	32728.0	4.0	5268.534487435203	1.0
1	chr20_25_30mb_illumina30x_phase7a	25213213	phase6_comp_49	0	1	1	1	1	0.6733909984389328	2564.1255582268823	4979.090856280249	2414.9652980533665	2.0613254918408366	4091.0	32728.0	4.0	2564.1255582268823	1.0
0	chr20_25_30mb_illumina30x_phase7a	25236173	phase6_comp_51	1	1	1	-1	-1	0.8722806159862995	1498.9419812015492	1756.0651542737448	257.12317307219564	6.807080253047654	4091.0	8182.0	1.0	386.80396518179055	2.0
1	chr20_25_30mb_illumina30x_phase7a	25239216	phase6_comp_50	1	1	1	1	1	0.9781227083842555	5843.16654219495	5976.848394323404	133.6818521284538	44.38495832847611	4091.0	8182.0	1.0	4513.730264847921	2.0
1	chr20_25_30mb_illumina30x_phase7a	25249388	phase6_comp_51	1	1	-1	-1	-1	0.9913786302096524	16339.123425161106	16482.460575413592	143.33715025248603	114.20109477414104	4091.0	24546.0	3.0	14773.493092000997	2.0
1	chr20_25_30mb_illumina30x_phase7a	25268108	phase6_comp_56	1	1	-1	-1	-1	0.9777560498655622	5746.839164952479	5880.6233460756785	133.78418112319898	43.637341541583446	4091.0	8182.0	1.0	2063.422553280442	2.0
1	chr20_25_30mb_illumina30x_phase7a	25269098	phase6_comp_56	1	1	-1	-1	-1	0.9781227083842552	6730.901582930972	6884.893324156024	153.99174122505207	44.42748542425578	4091.0	8182.0	1.0	3361.064556113161	2.0
1	chr20_25_30mb_illumina30x_phase7a	25271621	phase6_comp_57	1	1	-1	-1	-1	0.9335984624495027	13016.350997868736	14013.017031545103	996.6660336763673	14.046801793886779	4091.0	24546.0	3.0	6939.760325838872	3.0
1	chr20_25_30mb_illumina30x_phase7a	25272836	phase6_comp_57	1	1	-1	-1	-1	0.9115996749911432	14512.737742388044	16071.206821868018	1558.4690794799728	10.306204228959464	4091.0	24546.0	3.0	9569.512912713566	3.0
1	chr20_25_30mb_illumina30x_phase7a	25274052	phase6_comp_57	1	1	-1	-1	-1	0.9973457843139214	21248.32326007411	21305.021873673053	56.698613598942686	369.2640177070646	4091.0	24546.0	3.0	17394.680731087392	3.0
1	chr20_25_30mb_illumina30x_phase7a	25291895	phase6_comp_61	1	1	-1	-1	-1	0.9518455145441289	4569.839307788199	4813.349814586716	243.5105067985167	19.68974616928781	4091.0	8182.0	1.0	1650.7436854502962	4.0
1	chr20_25_30mb_illumina30x_phase7a	25303881	phase6_comp_63	1	1	1	1	1	0.8956245416768591	5061.7670054734435	5729.476153245135	667.7091477716916	8.569459790314719	4091.0	8182.0	1.0	4665.6064876220225	2.0
1	chr20_25_30mb_illumina30x_phase7a	25317506	phase6_comp_63	1	1	1	1	1	0.895746761183069	1617.3826173823409	1830.4195804193084	213.03696303696768	8.556557495646173	4091.0	8182.0	1.0	1389.9006790647638	2.0
1	chr20_25_30mb_illumina30x_phase7a	25321736	phase6_comp_63	1	1	1	1	1	0.8964800782204877	1337.7319587629675	1512.3711340207021	174.6391752577346	8.61636438340118	4091.0	8182.0	1.0	1337.7319587629675	1.0
0	chr20_25_30mb_illumina30x_phase7a	25352553	phase6_comp_65	0	1	1	-1	-1	0.6127666801202473	1490.4835475486366	4049.5945000390248	2559.110952490388	1.5821949029586961	4091.0	16364.0	2.0	719.292411814426	2.0
0	chr20_25_30mb_illumina30x_phase7a	25358191	phase6_comp_65	1	1	1	-1	-1	0.8678456748462792	8931.123960509618	10535.447105478783	1604.323144969164	6.563443091503657	4091.0	16364.0	2.0	4733.331733078608	3.0
1	chr20_25_30mb_illumina30x_phase7a	25379766	phase6_comp_66	1	1	-1	-1	-1	0.9691044270631064	8029.05583884366	8293.455688826332	264.3998499826721	31.252676628746684	4091.0	16364.0	2.0	6118.506495139402	3.0
1	chr20_25_30mb_illumina30x_phase7a	25404337	phase6_comp_68	1	1	-1	-1	-1	0.9568603123560588	11915.244306718716	12477.801289335852	562.556982617136	22.14292728906454	4091.0	16364.0	2.0	6977.404837799017	4.0
1	chr20_25_30mb_illumina30x_phase7a	25410966	phase6_comp_70	1	1	-1	-1	-1	0.9305166012807108	6568.003663654598	7098.0264502252585	530.0227865706605	13.368591009193214	4091.0	16364.0	2.0	780.8630251548257	3.0
1	chr20_25_30mb_illumina30x_phase7a	25414561	phase6_comp_70	1	1	-1	-1	-1	0.9305157899667174	9879.27169546435	10676.517006160826	797.2453106964775	13.376235178687837	4091.0	16364.0	2.0	5351.481122969493	3.0
1	chr20_25_30mb_illumina30x_phase7a	25417794	phase6_comp_70	1	1	-1	-1	-1	0.9924829344892463	13209.344982465478	13310.156101626711	100.81111916123268	130.7436379374886	4091.0	16364.0	2.0	10514.907861453004	2.0
1	chr20_25_30mb_illumina30x_phase7a	25424006	phase6_comp_70	1	1	-1	-1	-1	0.9493414166645855	5971.639059436547	6308.259237014454	336.6201775779073	18.68744718481337	4091.0	16364.0	2.0	4278.784588804273	2.0
0	chr20_25_30mb_illumina30x_phase7a	25428506	phase6_comp_70	1	1	1	-1	-1	0.8733205085538324	3633.4408584318976	4249.911732117514	616.4708736856161	6.884392306222132	4091.0	16364.0	2.0	3633.4408584318976	1.0
0	chr20_25_30mb_illumina30x_phase7a	25431056	phase6_comp_70	0	1	1	-1	-1	0.8466758077402787	2929.765392478125	3577.638567188842	647.8731747107172	5.515158750065885	4091.0	16364.0	2.0	542.2237949711325	2.0
1	chr20_25_30mb_illumina30x_phase7a	25438728	phase6_comp_71	1	1	-1	-1	-1	0.9083385223831612	4225.661036782499	4699.937052034298	474.2760152517996	9.890962096085909	4091.0	16364.0	2.0	3694.502471718452	2.0
0	chr20_25_30mb_illumina30x_phase7a	25455088	phase6_comp_71	0	1	1	-1	-1	0.8429147241805036	5329.250197799526	6549.884189578465	1220.633991778939	5.362395147534404	4091.0	16364.0	2.0	3780.642852221158	2.0
1	chr20_25_30mb_illumina30x_phase7a	25459734	phase6_comp_71	1	1	-1	-1	-1	0.9622533674588485	4983.492200311085	5186.962917994481	203.47071768339632	25.37264492819727	4091.0	16364.0	2.0	3099.1148559752355	3.0
0	chr20_25_30mb_illumina30x_phase7a	25460766	phase6_comp_71	0	1	1	-1	-1	0.8429477460893513	3461.8015140360067	4254.464152251742	792.6626382157357	5.361804811448122	4091.0	16364.0	2.0	2063.003721367751	3.0
0	chr20_25_30mb_illumina30x_phase7a	25466980	phase6_comp_71	0	1	1	-1	-1	0.8427202875837454	2500.6702652682684	3074.4686577447665	573.7983924764982	5.350517151751626	4091.0	16364.0	2.0	486.0416613770217	3.0
1	chr20_25_30mb_illumina30x_phase7a	25471910	phase6_comp_73	1	1	-1	-1	-1	0.9997555609875336	4467.875874126338	4468.968531468996	1.0926573426573427	2136.0250626568636	4091.0	8182.0	1.0	4075.3806560851144	2.0
1	chr20_25_30mb_illumina30x_phase7a	25481836	phase6_comp_74	1	1	-1	-1	-1	0.9512344170129551	4367.5844641048325	4603.590179323933	236.00571521910018	19.42818203800366	4091.0	16364.0	2.0	627.0981080630004	3.0
1	chr20_25_30mb_illumina30x_phase7a	25492580	phase6_comp_74	1	1	-1	-1	-1	0.896846736739199	10543.013021193541	11913.247543812215	1370.2345226186728	8.688701565841084	4091.0	16364.0	2.0	7182.094432178887	3.0
1	chr20_25_30mb_illumina30x_phase7a	25495915	phase6_comp_75	1	1	-1	-1	-1	0.9993889024688338	12345.640085261408	12353.193707437904	7.553622176496342	1444.3230543178279	4091.0	16364.0	2.0	938.0489616072591	4.0
0	chr20_25_30mb_illumina30x_phase7a	25498422	phase6_comp_76	0	-1	-1	-1	1	0.5220277381825027	618.4843967243196	7328.62375719602	6710.1393604717005	1.0921578831110503	4091.0	16364.0	2.0	31.31098762567308	3.0
1	chr20_25_30mb_illumina30x_phase7a	25511759	phase6_comp_79	1	1	-1	-1	-1	0.9994472462262208	10452.391782551442	10458.17577580246	5.78399325101857	1541.7432460198993	4091.0	16364.0	2.0	3641.3362915659536	4.0
1	chr20_25_30mb_illumina30x_phase7a	25513422	phase6_comp_79	1	1	-1	-1	-1	0.9998143897566135	8625.294182294834	8626.895719770811	1.6015374759769379	3316.4602852898884	4091.0	16364.0	2.0	2666.8049542958006	4.0
1	chr20_25_30mb_illumina30x_phase7a	25515572	phase6_comp_79	1	1	-1	-1	-1	0.9994481527709789	7025.795465909395	7029.6769156034425	3.8814496940474803	1440.2846195827367	4091.0	16364.0	2.0	1500.9618765605173	4.0
1	chr20_25_30mb_illumina30x_phase7a	25523250	phase6_comp_82	1	1	-1	-1	-1	0.9990222439501345	10630.450568803295	10640.864921552551	10.414352749255213	932.3231159337469	4091.0	16364.0	2.0	5303.86756823245	2.0
1	chr20_25_30mb_illumina30x_phase7a	25533219	phase6_comp_86	1	1	-1	-1	-1	0.9932166482674223	19064.557791513587	19195.65799015872	131.10019864513504	145.31891841985274	4091.0	24546.0	3.0	17096.07683426849	3.0
1	chr20_25_30mb_illumina30x_phase7a	25536645	phase6_comp_86	1	1	-1	-1	-1	0.9927955847011474	12345.19707384434	12435.437256008403	90.2401821640633	136.30438871379997	4091.0	24546.0	3.0	9983.672530565262	3.0
1	chr20_25_30mb_illumina30x_phase7a	25537351	phase6_comp_86	1	1	-1	-1	-1	0.9927577160469857	11511.576529219112	11596.171963502997	84.59543428388444	135.48820752564913	4091.0	24546.0	3.0	9048.558327477918	3.0
1	chr20_25_30mb_illumina30x_phase7a	25540438	phase6_comp_86	1	1	-1	-1	-1	0.9881924015181747	8809.436910228244	8915.971028296726	106.53411806848197	82.92225005851675	4091.0	24546.0	3.0	5747.218019673472	3.0
1	chr20_25_30mb_illumina30x_phase7a	25542170	phase6_comp_86	1	1	-1	-1	-1	0.9823300546330392	7718.930474322555	7860.320253440111	141.38977911755623	55.20986339159813	4091.0	24546.0	3.0	4311.79746260663	3.0
1	chr20_25_30mb_illumina30x_phase7a	25546416	phase6_comp_88	1	1	-1	-1	-1	0.9989000244439011	5544.688943221822	5550.801412659475	6.1124694376528135	780.5729727664918	4091.0	8182.0	1.0	651.9130956117824	4.0
1	chr20_25_30mb_illumina30x_phase7a	25552645	phase6_comp_92	1	1	-1	-1	-1	0.998776752498036	5881.8865334707125	5889.09918218867	7.212648717957268	717.1984805961254	4091.0	16364.0	2.0	704.266640042496	4.0
1	chr20_25_30mb_illumina30x_phase7a	25553895	phase6_comp_92	1	1	-1	-1	-1	0.9997544043665877	6476.906384214382	6478.497865862252	1.5914816478699416	2500.306290491407	4091.0	16364.0	2.0	1999.245411809722	4.0
1	chr20_25_30mb_illumina30x_phase7a	25559413	phase6_comp_92	1	1	-1	-1	-1	0.9996642483947448	22612.26364510557	22619.86085047066	7.597205365092959	2631.187681326962	4091.0	32728.0	4.0	16826.582940798566	3.0
1	chr20_25_30mb_illumina30x_phase7a	25559938	phase6_comp_92	1	1	-1	-1	-1	0.999485584079058	24374.60179784308	24387.153394556877	12.551596713796418	1799.6516506227	4091.0	32728.0	4.0	19010.505653371016	3.0
1	chr20_25_30mb_illumina30x_phase7a	25571251	phase6_comp_95	1	1	-1	-1	-1	0.9948615448099315	24139.09332969413	24264.418939154402	125.32560946027208	192.08630017958149	4091.0	32728.0	4.0	7686.146298869757	3.0
1	chr20_25_30mb_illumina30x_phase7a	25574215	phase6_comp_96	1	-1	-1	1	-1	0.9755832282721136	19823.508910099357	20332.38523618657	508.8763260872118	39.87905340148828	4091.0	24546.0	3.0	15513.382327820449	3.0
1	chr20_25_30mb_illumina30x_phase7a	25582122	phase6_comp_101	0	1	-1	-1	-1	0.8331800147491546	16564.125160265176	20710.87315325176	4146.747992986584	4.993522554473755	4091.0	32728.0	4.0	3718.3827571423208	3.0
1	chr20_25_30mb_illumina30x_phase7a	25593636	phase6_comp_105	0	-1	1	-1	1	0.5638142548452061	2120.200285461621	9366.23914962112	7246.038864159499	1.2925609100769626	4091.0	24546.0	3.0	933.4340101148778	3.0
1	chr20_25_30mb_illumina30x_phase7a	25622836	phase6_comp_113	1	1	-1	-1	-1	0.9880574934465627	16944.14216869797	17151.44922945331	207.30706075533794	82.3421403348363	4091.0	24546.0	3.0	8919.374140344244	2.0
1	chr20_25_30mb_illumina30x_phase7a	25632980	phase6_comp_117	1	1	-1	-1	-1	0.9626008310926374	5532.008184740471	5755.627009645468	223.61882490499735	25.628426344409185	4091.0	8182.0	1.0	4403.086439351362	2.0
0	chr20_25_30mb_illumina30x_phase7a	25656712	phase6_comp_126	0	1	1	-1	-1	0.8005957841609486	6863.2245679231455	9139.630268212772	2276.4057002896266	4.013615258383837	4091.0	16364.0	2.0	4129.445941969345	3.0
0	chr20_25_30mb_illumina30x_phase7a	25666389	phase6_comp_128	0	1	-1	1	1	0.6330848571381301	6044.789649758011	14377.536536238516	8332.746886480505	1.7253387620356246	4091.0	32728.0	4.0	143.85484152553818	2.0
1	chr20_25_30mb_illumina30x_phase7a	25671561	phase6_comp_129	0	-1	1	-1	1	0.8059893470741873	16799.239552880837	22124.966519318896	5325.726966438057	4.153763964011537	4091.0	32728.0	4.0	10036.138213815539	3.0
1	chr20_25_30mb_illumina30x_phase7a	25679165	phase6_comp_133	1	-1	1	-1	1	0.9854749191264368	9950.869987697284	10099.73163393196	148.86164623467687	67.40037820026781	4091.0	16364.0	2.0	4782.429714215847	2.0
1	chr20_25_30mb_illumina30x_phase7a	25693871	phase6_comp_136	1	1	-1	-1	-1	0.9612564165240713	6127.618119823677	6384.9650917347035	257.34697191102595	24.718559867363236	4091.0	8182.0	1.0	6127.618119823677	1.0
0	chr20_25_30mb_illumina30x_phase7a	25696551	phase6_comp_136	0	1	1	-1	-1	0.7934490344658891	2716.370630161427	3672.3611268239115	955.9904966624846	3.838450997825789	4091.0	8182.0	1.0	1291.278685421969	2.0
1	chr20_25_30mb_illumina30x_phase7a	25708368	phase6_comp_143	1	1	-1	-1	-1	1.0	6814.925870398653	6814.925870398653	0.0	6815.925870398653	4091.0	8182.0	1.0	2643.33851367819	3.0
0	chr20_25_30mb_illumina30x_phase7a	25730757	phase6_comp_150	0	1	1	-1	-1	0.8202587455281681	8537.971196343417	10933.88649124698	2395.915294903563	4.562066300172252	4091.0	16364.0	2.0	5188.833072137362	2.0
0	chr20_25_30mb_illumina30x_phase7a	25731525	phase6_comp_150	0	1	1	-1	-1	0.8202061905419338	7584.410519710847	9713.710483469771	2129.2999637589237	4.560254728788579	4091.0	16364.0	2.0	3922.427862233537	2.0
1	chr20_25_30mb_illumina30x_phase7a	25732825	phase6_comp_150	1	1	-1	-1	-1	0.9720545793300233	9406.602037713212	9685.035361453069	278.43332373985766	34.663136206583644	4091.0	16364.0	2.0	5597.446712779778	2.0
1	chr20_30_35mb_illumina30x_phase7a	31253134	phase6_comp_231	1	1	-1	-1	-1	0.9201049096606326	11547.474821455948	12645.517861225553	1098.0430397696052	11.506844958389136	4091.0	16364.0	2.0	5706.220156216498	3.0
1	chr20_30_35mb_illumina30x_phase7a	31266291	phase6_comp_236	1	1	-1	-1	-1	0.9249572231728135	5377.35849056561	5852.149706154844	474.79121558923447	12.30192890153746	4091.0	8182.0	1.0	1012.4703666413343	4.0
1	chr20_30_35mb_illumina30x_phase7a	31268950	phase6_comp_238	1	1	-1	-1	-1	0.9407010299675164	4807.9372721813115	5131.405688220815	323.46841603950395	15.817889922438386	4091.0	16364.0	2.0	1713.1597093189848	4.0
1	chr20_30_35mb_illumina30x_phase7a	31269641	phase6_comp_238	1	1	-1	-1	-1	0.9230135755518251	4837.844542181331	5278.076694131533	440.23215195020174	11.964397133795769	4091.0	16364.0	2.0	1442.367769565814	4.0
1	chr20_30_35mb_illumina30x_phase7a	31272881	phase6_comp_238	1	1	-1	-1	-1	0.9232972639757789	6258.206756836969	6825.209690361871	567.0029335249019	12.017912738583775	4091.0	16364.0	2.0	2750.3642306091906	4.0
0	chr20_30_35mb_illumina30x_phase7a	31274553	phase6_comp_238	1	1	1	-1	-1	0.9339190873180739	7556.78911284925	8132.195376501208	575.4062636519574	14.1101786871146	4091.0	16364.0	2.0	2988.593009769974	4.0
1	chr20_30_35mb_illumina30x_phase7a	31285774	phase6_comp_241	0	1	-1	-1	-1	0.840366110038684	8952.639855620228	11052.062629252043	2099.4227736318153	5.262303745707502	4091.0	16364.0	2.0	113.5411989043223	3.0
1	chr20_30_35mb_illumina30x_phase7a	31297920	phase6_comp_245	1	1	-1	-1	-1	0.9546962488042504	11613.88937660476	12192.465465715157	578.5760891103957	21.038593024828163	4091.0	16364.0	2.0	7679.882173165301	4.0
1	chr20_30_35mb_illumina30x_phase7a	31298693	phase6_comp_245	1	1	-1	-1	-1	0.9548628468616002	10365.986287085443	10880.307377166793	514.3210900813508	21.115587129277056	4091.0	16364.0	2.0	6043.800941157308	4.0
1	chr20_30_35mb_illumina30x_phase7a	31318384	phase6_comp_249	0	-1	1	-1	1	0.6822168141735248	3506.900068562915	6564.888655449672	3057.9885868867573	2.1464246985412956	4091.0	16364.0	2.0	2084.9481842586206	3.0
1	chr20_30_35mb_illumina30x_phase7a	31321154	phase6_comp_249	0	-1	1	-1	1	0.6576537548740976	2288.097249077426	4772.406938783593	2484.3096897061673	1.9206487459307104	4091.0	16364.0	2.0	895.2555069473058	2.0
1	chr20_30_35mb_illumina30x_phase7a	31323198	phase6_comp_249	1	1	-1	-1	-1	0.9976698642263406	6113.919406550206	6128.232371178494	14.312964628287894	400.2642545033939	4091.0	16364.0	2.0	483.3884330983401	2.0
1	chr20_30_35mb_illumina30x_phase7a	31333052	phase6_comp_251	1	1	-1	-1	-1	0.9303218484657279	6644.289322771163	7182.21436645677	537.9250436856075	13.32878189763109	4091.0	16364.0	2.0	1386.6256939397717	3.0
1	chr20_30_35mb_illumina30x_phase7a	31342316	phase6_comp_255	1	1	-1	-1	-1	0.9573976146390092	8440.806871581311	8833.898675727045	393.091804145734	22.41837709586045	4091.0	16364.0	2.0	8440.806871581311	1.0
1	chr20_30_35mb_illumina30x_phase7a	31346428	phase6_comp_255	1	1	-1	-1	-1	0.9572903737762974	5764.981393609025	6034.19786374195	269.21647013292466	22.3346780482075	4091.0	16364.0	2.0	5764.981393609025	1.0
1	chr20_30_35mb_illumina30x_phase7a	31355903	phase6_comp_257	1	1	-1	-1	-1	0.9984111464189687	4371.3152535109075	4378.282774145488	6.967520634580342	549.6418490764472	4091.0	8182.0	1.0	1898.9847780625705	3.0
1	chr20_30_35mb_illumina30x_phase7a	31361432	phase6_comp_257	1	1	-1	-1	-1	0.9121241750183434	5438.709677420128	6018.548387097546	579.8387096774179	10.363545484839742	4091.0	8182.0	1.0	121.62982534434013	2.0
1	chr20_30_35mb_illumina30x_phase7a	31374306	phase6_comp_259	0	-1	-1	1	-1	0.8310926423857007	2890.524967989213	3627.82757148902	737.3026034998068	4.915095184937906	4091.0	8182.0	1.0	1756.361759137384	2.0
1	chr20_30_35mb_illumina30x_phase7a	31376027	phase6_comp_259	1	-1	-1	1	-1	0.998777804937668	3678.896601460136	3683.4039484357063	4.50734697557018	668.9979703075194	4091.0	8182.0	1.0	2390.614311180576	2.0
1	chr20_30_35mb_illumina30x_phase7a	31378130	phase6_comp_259	1	-1	-1	1	-1	0.9156685406990865	2577.2961503482325	2838.7390118214034	261.44286147317086	10.82040866297941	4091.0	8182.0	1.0	1701.6782748310939	2.0
1	chr20_30_35mb_illumina30x_phase7a	31381060	phase6_comp_261	1	1	1	1	1	0.9588120263994093	5375.912931404226	5617.213232134569	241.30030073034337	23.18698414818351	4091.0	8182.0	1.0	2274.0092359951454	3.0
1	chr20_30_35mb_illumina30x_phase7a	31385142	phase6_comp_263	1	1	-1	-1	-1	0.8901323048264213	4619.970412872183	5270.500367393932	650.5299545217489	8.090956265032267	4091.0	16364.0	2.0	1367.399628254856	3.0
