label	pos	panel_confidence	panel_margin	panel_support	panel_conflict	panel_log_support_conflict_ratio	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates	orientation_sites	orientation_margin
1	23397911	0.9341931389968331	15353.90925171992	16517.438199134427	1163.528947414506	14.184652288643196	4091.0	24546.0	3.0	6002.585701287433	4.0	3.0	3.0
1	23455534	0.9435210344271754	19665.75772205307	20917.898620828997	1252.1408987759291	16.693173641737033	4091.0	32728.0	4.0	12663.306536459666	2.0	8.0	8.0
1	23456538	0.9096639922730574	15985.262087321104	17747.73668439886	1762.4745970777567	10.064639838765007	4091.0	32728.0	4.0	8233.60269844229	2.0	8.0	8.0
1	23471299	0.9559588977337715	22680.792301884776	23776.161970303478	1095.3696684187	21.68717600934492	4091.0	32728.0	4.0	15236.94453953841	3.0	4.0	4.0
1	23493858	0.9278840396900537	22936.427129030835	24869.290142205304	1932.863013174469	12.86041977781058	4091.0	32728.0	4.0	4947.799710685813	2.0	16.0	16.0
0	23500943	0.8799590122773732	15795.946485351698	18291.16433365366	2495.217848301964	7.327951903755832	4091.0	32728.0	4.0	15795.946485351698	1.0	16.0	16.0
1	23539421	0.8969229317198417	11271.93660057528	12735.5433687617	1463.6067681864201	8.696220477345596	4091.0	16364.0	2.0	2276.6639091199795	3.0	2.0	2.0
1	23574009	0.93333512732509	3939.3602630565424	4242.378566671065	303.0183036145223	13.957641747950229	4091.0	16364.0	2.0	995.1723420096578	2.0	2.0	2.0
1	23575639	0.9342306319399141	4340.68990453401	4669.414332254139	328.724427720129	14.164599100368747	4091.0	16364.0	2.0	1065.6696152205332	2.0	2.0	2.0
1	23623535	0.8823782849476487	11003.410869898955	12695.76646237251	1692.3555924735554	7.49799186822055	4091.0	24546.0	3.0	7431.219498689569	3.0	3.0	3.0
1	23624960	0.8528236790372703	12190.791904884587	14733.41589639057	2542.6239915059823	5.792686319044698	4091.0	24546.0	3.0	7051.605609380977	3.0	3.0	3.0
1	23700393	0.8681523815749228	14693.374503534615	17324.467675648906	2631.0931721142906	6.58239148188353	4091.0	32728.0	4.0	11023.870842199582	3.0	5.0	5.0
1	23711037	0.9439012466389847	17731.478900391678	18851.90136945505	1120.4224690633694	16.811595887855987	4091.0	32728.0	4.0	4806.410336751973	3.0	5.0	5.0
1	23715298	0.9979859439708556	10276.936747041585	10297.718785839177	20.782038797591415	472.8078432666264	4091.0	16364.0	2.0	2874.406024887594	4.0	2.0	2.0
1	23747803	0.8721335516157289	14493.793597432348	16983.85382295063	2490.0602255182826	6.818323238016782	4091.0	24546.0	3.0	7438.676193331154	3.0	3.0	3.0
1	23748607	0.8599027588448137	12428.498444149916	14847.482879439718	2418.984435289802	6.13577619050329	4091.0	24546.0	3.0	4618.548626099698	3.0	3.0	3.0
1	23782655	0.9329369578700167	14374.646060209045	15487.980781137197	1113.3347209281521	13.899756051966243	4091.0	24546.0	3.0	9161.753244304125	4.0	3.0	3.0
1	23783378	0.9336806848759728	15963.11283557178	17183.668358819777	1220.5555232479987	14.067856951051555	4091.0	24546.0	3.0	11206.161313013796	4.0	3.0	3.0
1	23786193	0.8625634215653728	14537.183020275272	17292.48123232112	2755.298212045848	6.2741691580190535	4091.0	24546.0	3.0	9850.886648141099	4.0	3.0	3.0
1	23786818	0.9272267413097626	15540.472223761612	16864.04434127598	1323.5721175143694	12.732447043294359	4091.0	24546.0	3.0	6964.299336510878	4.0	3.0	3.0
1	23794027	0.945526288250751	16265.244210957166	17259.6055405182	994.3613295610359	17.341044933029796	4091.0	24546.0	3.0	477.0558124727104	3.0	3.0	3.0
1	23798161	0.8650602253241438	19642.756636027243	23273.101673102545	3630.3450370753026	6.409223424235	4091.0	32728.0	4.0	8416.99302973215	3.0	2.0	2.0
1	23801315	0.9998356058170806	20561.341951111535	20564.723227845767	3.3812767342307755	4694.0023366171845	4091.0	24546.0	3.0	7871.53465199926	4.0	3.0	3.0
1	23824601	0.9716387373639683	10055.261659691256	10357.590427678402	302.3287679871465	34.14971318552069	4091.0	16364.0	2.0	4241.766604935698	4.0	2.0	2.0
1	23830954	0.8521271107511074	18303.785429293406	22147.047639135744	3843.2622098423376	5.761325952852755	4091.0	32728.0	4.0	15815.334926049036	2.0	5.0	5.0
1	23875262	0.939165684535383	15770.01453162031	16862.265215907202	1092.2506842868909	15.42488420842547	4091.0	32728.0	4.0	15389.848070505692	3.0	10.0	10.0
1	23881480	0.9942548915973537	20288.40695879634	20406.32091298968	117.91395419334056	171.6141814593912	4091.0	24546.0	3.0	6787.571286566379	4.0	3.0	3.0
1	23886750	0.8717167826506521	13864.674699099909	16257.094359600162	2392.4196605002517	6.792830621355403	4091.0	32728.0	4.0	5902.389614271973	3.0	8.0	8.0
1	23903105	0.8810693021417789	16715.24554309083	19323.636990706942	2608.391447616111	7.405802225787761	4091.0	32728.0	4.0	1154.4100989557264	2.0	26.0	26.0
0	24212548	0.9418247757849785	10242.923523894306	10917.268202235598	674.3446783412921	16.166956744298123	4091.0	24546.0	3.0	7258.511857785942	2.0	3.0	3.0
1	24217102	0.9849402812252319	19733.868602752973	20040.28417906355	306.41557631057765	65.19280649206962	4091.0	24546.0	3.0	14430.26328966112	2.0	3.0	3.0
1	24228641	0.9337155573285247	19629.084322212955	21129.033877243255	1499.9495550302984	14.07777750186729	4091.0	32728.0	4.0	12044.887778857194	3.0	5.0	5.0
1	24232795	0.9022657950489091	11786.558989214307	13218.385888366813	1431.8268991525065	9.226087182049598	4091.0	24546.0	3.0	2882.030984651963	3.0	3.0	3.0
1	24233628	0.901786061645185	10706.880058310498	12015.492972498567	1308.612914188068	9.175606656222183	4091.0	24546.0	3.0	709.1933295274921	3.0	3.0	3.0
1	24273497	0.978510196696733	7382.312269317487	7548.0813999296315	165.76913061214407	45.266659196578615	4091.0	16364.0	2.0	4643.703514840495	3.0	2.0	2.0
1	24304886	0.8941987198423748	6380.537379434387	7236.7920916613475	856.254712226961	8.442988983821554	4091.0	16364.0	2.0	2567.087648669904	4.0	2.0	2.0
1	24321550	0.9105937637367121	9856.0358264759	10929.105056390443	1073.0692299145423	10.176350603824755	4091.0	16364.0	2.0	7479.628585798673	2.0	2.0	2.0
1	24328131	0.887144144387569	6499.622037471704	7446.969965666063	947.3479281943588	7.8536260208285515	4091.0	16364.0	2.0	4998.825873411253	3.0	2.0	2.0
1	24331878	0.9272966707283407	5181.006494829653	5621.77335185916	440.76685702950743	12.727920309973802	4091.0	16364.0	2.0	3360.5759832970402	3.0	2.0	2.0
1	24334619	0.8963084709535626	3259.3237962032636	3685.7142128307146	426.39041662745126	8.626104071126983	4091.0	16364.0	2.0	674.685302277906	3.0	2.0	2.0
1	24348111	0.8963735963594267	10131.790593182313	11456.198968581288	1324.4083753989742	8.64427838335671	4091.0	16364.0	2.0	3269.185849625238	3.0	2.0	2.0
1	24365173	0.8598330771470224	4954.708286307605	5919.719923970546	965.0116376629414	6.129035813993361	4091.0	16364.0	2.0	1456.9880007626175	4.0	2.0	2.0
1	24374272	0.9336123363559327	10589.987299980716	11400.670548495315	810.6832485145987	14.046945738205963	4091.0	24546.0	3.0	2442.2097069947386	3.0	2.0	2.0
1	24381641	0.8972335535259632	13362.516882865719	15090.994202835718	1728.4773199699985	8.726332533286717	4091.0	24546.0	3.0	12082.080869276026	2.0	2.0	2.0
1	24384612	0.9443065020543646	10617.706661329552	11283.167577831919	665.460916502367	16.931476847962834	4091.0	24546.0	3.0	8853.275992869141	2.0	2.0	2.0
1	24400322	0.9203799843648769	4374.194675335657	4788.431153515606	414.23647817994924	11.534225447890517	4091.0	16364.0	2.0	436.27944143116383	2.0	2.0	2.0
1	24406596	0.9186523808774941	7249.101499956927	7953.38167933018	704.2801793732531	11.27832868690403	4091.0	16364.0	2.0	1033.929063448115	2.0	2.0	2.0
1	24415699	0.8940834572412077	12610.65298721199	14305.315300224025	1694.6623130120354	8.43700729233727	4091.0	24546.0	3.0	3481.6125348344012	4.0	3.0	3.0
1	24416409	0.9042462310948038	11837.082037824124	13239.00632403453	1401.9242862104056	9.437434688509512	4091.0	24546.0	3.0	1555.2213833319602	4.0	3.0	3.0
1	24437196	0.9726703277269361	6490.024668992058	6677.650416625323	187.62574763326455	35.40688638971114	4091.0	24546.0	3.0	6187.713393836119	2.0	3.0	3.0
1	24512384	0.9785564023763857	13494.54275000464	13796.880722507794	302.33797250315416	45.486823191462854	4091.0	24546.0	3.0	8607.13892222838	3.0	3.0	3.0
1	24520214	0.8566074121980357	17961.87374168282	21573.127279174823	3611.253537492005	5.972484227713923	4091.0	32728.0	4.0	14895.881765413178	3.0	2.0	2.0
1	24523361	0.9801898569837049	23897.332458765864	24390.272456176273	492.9399974104103	49.38104341428699	4091.0	32728.0	4.0	12409.709129307665	2.0	2.0	2.0
1	24524354	0.9828018586993068	20861.331634961345	21232.887919091285	371.5562841299384	56.99511409042675	4091.0	32728.0	4.0	7361.024415901322	2.0	2.0	2.0
1	24526484	0.9996333414813003	13489.24947775865	13494.199055600295	4.949577841644624	2268.2616170074107	4091.0	16364.0	2.0	4820.89624807275	2.0	2.0	2.0
1	24591997	0.8729013027433863	16616.41619057126	19448.163941729752	2831.747751158493	6.865829805628029	4091.0	32728.0	4.0	2498.7691784162744	2.0	5.0	5.0
1	24595896	0.8521184188739841	18329.740292072132	22178.773501821586	3849.0332097494547	5.760930437081856	4091.0	32728.0	4.0	3398.0141574318277	2.0	5.0	5.0
1	24597400	0.9003516154102854	20594.5334385988	23157.545437978515	2563.011999379717	9.032151738596	4091.0	32728.0	4.0	9811.54360919644	2.0	9.0	9.0
1	24649888	0.8549633025297695	11914.161524958396	14348.202774281528	2434.041249323132	5.892796591544465	4091.0	32728.0	4.0	11914.161524958396	1.0	15.0	15.0
1	24685930	0.949264679980643	24908.520197582013	26314.97590147508	1406.4557038930686	18.69755177991338	4091.0	32728.0	4.0	12074.118245564852	3.0	42.0	42.0
1	24711599	0.9555395058664645	17511.032292836855	18365.567562008488	854.5352691716307	21.467925664586403	4091.0	24546.0	3.0	11224.464104272543	4.0	3.0	3.0
1	24721953	0.9512344318041206	5958.141837653693	6280.0944100041015	321.9525723504084	19.448968510425797	4091.0	16364.0	2.0	3998.794786836893	4.0	2.0	2.0
1	24728961	0.9766340114917621	4020.096287543862	4118.634706322212	98.53841877834962	41.387383453375335	4091.0	16364.0	2.0	1225.3854175725078	4.0	2.0	2.0
1	24742916	0.9087656473683355	7672.870023149744	8529.142234251403	856.2722111016593	9.950330972806793	4091.0	16364.0	2.0	822.4712276337796	3.0	2.0	2.0
