pos	block_id	pred_state	accepted	support	conflict	margin	confidence	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates
20257651	phase6_comp_76	1	0	11928.300337476592	6628.301641015895	5299.998696460697	0.6428062827074568	4091	32728	4	5039.2641915991335	2
20258558	phase6_comp_76	1	0	12749.58621320714	7942.445935843945	4807.140277363194	0.6161592114959006	4091	32728	4	4677.628387500741	2
20263563	phase6_comp_76	-1	0	15910.653978031636	8551.510295326514	7359.143682705122	0.6504188999891558	4091	32728	4	2735.1357101959193	3
20268787	phase6_comp_77	-1	1	7441.791720075918	674.2267978501583	6767.56492222576	0.9169264096230221	4091	24546	3	2577.1994874574757	3
20271450	phase6_comp_77	-1	1	8632.339181837518	1218.4222176685387	7413.91696416898	0.8763118739502073	4091	24546	3	4830.603595160303	3
20274816	phase6_comp_77	-1	1	11893.850781781974	1603.4761565755116	10290.374625206463	0.8812004655515412	4091	24546	3	8314.679020369773	3
20276025	phase6_comp_77	-1	1	13815.456996909777	1751.7154488290728	12063.741548080705	0.887473755755268	4091	24546	3	9851.729733180553	3
20282844	phase6_comp_79	1	0	17448.840766643414	3573.3979638692717	13875.442802774141	0.8300182007407864	4091	32728	4	873.3362994014715	2
20289425	phase6_comp_80	1	1	23257.327538758615	3112.5341448202335	20144.79339393838	0.8819662316712686	4091	32728	4	15686.112611058892	3
20298576	phase6_comp_83	1	0	12980.341181772807	3096.4912859477204	9883.849895825086	0.8073941933421939	4091	24546	3	7677.7851023400735	4
20304870	phase6_comp_84	1	1	9574.724047436293	860.3413455425499	8714.382701893743	0.9175528553830219	4091	16364	2	1627.586631659763	4
20308791	phase6_comp_85	1	0	9007.165767122255	2704.1603384703853	6303.00542865187	0.7690987071755233	4091	24546	3	2449.304598829506	4
20317834	phase6_comp_86	1	1	16784.66452342078	2163.1871830161094	14621.47734040467	0.8858346995463744	4091	24546	3	5168.496721179257	4
20346735	phase6_comp_93	1	0	7485.714595359231	1953.2659453347565	5532.448650024475	0.7930638868346321	4091	16364	2	730.3049071607256	4
20349034	phase6_comp_93	1	0	10464.096241877203	2394.7371691090525	8069.359072768151	0.8137671519204028	4091	16364	2	3625.7486520349275	4
20367493	phase6_comp_95	1	1	8030.891757719955	1244.9905986998226	6785.901159020133	0.865781976219419	4091	16364	2	4772.4724632457	3
20378881	phase6_comp_96	1	0	11932.413995040204	3387.492784531314	8544.92121050889	0.7788829375222831	4091	32728	4	6133.646579451397	3
20383026	phase6_comp_96	1	0	13882.978302803636	11155.875443864037	2727.102858939599	0.5544574221833646	4091	32728	4	245.84026020997408	2
20393763	phase6_comp_97	1	1	7488.732717159206	49.73893873757459	7438.993778421632	0.9934019863696553	4091	16364	2	5831.481641424241	4
20394752	phase6_comp_97	1	1	6869.778263212707	38.73710774632432	6831.041155466383	0.994392846267787	4091	16364	2	5454.35325838815	4
20402186	phase6_comp_100	-1	0	20675.047677474264	5704.9547738308665	14970.092903643397	0.7837394145674683	4091	32728	4	7669.58724550441	3
20404664	phase6_comp_102	-1	1	7052.2581923974885	488.8806928320848	6563.377499565404	0.9351715038971594	4091	16364	2	2020.3548870533923	3
20406773	phase6_comp_101	1	1	13280.642137246363	93.74782913606487	13186.894308110299	0.9929904968098203	4091	16364	2	4359.8058909599295	3
20408940	phase6_comp_101	1	1	13305.651655661593	252.9144983574137	13052.73715730418	0.9813465158863834	4091	16364	2	5543.920835041693	4
20411699	phase6_comp_102	-1	1	12766.255290444147	486.8232701401537	12279.432020303993	0.9632671557846186	4091	16364	2	7911.005678860378	3
20419231	phase6_comp_106	1	0	19862.948200856747	6772.180058574387	13090.768142282359	0.74574253997908	4091	32728	4	7769.054081215158	3
20429930	phase6_comp_109	1	0	8780.114849714835	4155.491223207276	4624.6236265075595	0.6787555836362476	4091	24546	3	74.44167636162729	4
20431352	phase6_comp_111	-1	0	6619.843107932921	3157.50430063791	3462.338807295011	0.677059209548999	4091	16364	2	241.91895996701805	4
20432201	phase6_comp_111	1	0	7331.897417889901	3549.4304544785687	3782.466963411332	0.6738053943313459	4091	16364	2	786.5637976762969	4
20443173	phase6_comp_113	1	0	18861.05738925882	6040.23886351811	12820.818525740713	0.7574327536123941	4091	32728	4	6734.65421657948	3
20450063	phase6_comp_116	-1	1	9378.958337853264	519.9369033505924	8859.021434502672	0.9474752595434721	4091	24546	3	5290.555000644052	4
20452671	phase6_comp_116	-1	0	9967.314816570879	2568.9383455337215	7398.376471037158	0.7950792543581303	4091	24546	3	2910.1349450909784	4
20455767	phase6_comp_116	1	1	17354.20183297891	982.1853913863375	16372.016441592572	0.9464351739866609	4091	24546	3	11094.455847378165	4
20456517	phase6_comp_116	-1	0	14354.292929588359	6297.073729597783	8057.219199990575	0.6950771426647099	4091	24546	3	5999.719843159888	4
20462896	phase6_comp_118	1	0	22960.88755351407	5484.606806833306	17476.280746680764	0.807188908817884	4091	32728	4	10741.463292332908	3
20466246	phase6_comp_120	-1	1	17330.025402253963	1637.444241286657	15692.581160967306	0.9136709180476117	4091	24546	3	7097.309868874558	4
20468658	phase6_comp_120	1	1	17760.825871760957	2908.7056102825386	14852.120261478418	0.8592756873657512	4091	24546	3	8259.195397644788	4
20470773	phase6_comp_122	-1	0	7244.945760932027	3925.118968209937	3319.82679272209	0.6486037401404166	4091	16364	2	888.5822307266881	4
20478794	phase6_comp_125	1	1	22264.36743188245	2021.2123250428558	20243.155106839593	0.9167731491167517	4091	32728	4	6326.500599982441	3
20481552	phase6_comp_125	1	1	24859.497002273827	2509.460265313934	22350.036736959893	0.9083099790474731	4091	32728	4	12055.12126058495	2
20485334	phase6_comp_126	1	0	19541.667962758067	6807.155039774949	12734.512922983118	0.7416524055317176	4091	32728	4	4537.756362588219	3
20490049	phase6_comp_127	1	1	10185.0267393804	1398.1760347875131	8786.850704592887	0.879292794743641	4091	16364	2	1877.5281882015188	4
20496153	phase6_comp_128	-1	0	8210.22505888765	1861.450505561974	6348.774553325677	0.8151796596653286	4091	16364	2	2577.212457886867	4
20500019	phase6_comp_128	-1	0	11639.743010911778	2610.446600663739	9029.296410248038	0.8168132023630579	4091	16364	2	1758.055009798385	4
20505342	phase6_comp_130	1	0	8738.889656440733	2770.898872154833	5967.9907842859	0.7592571865876896	4091	16364	2	901.9314927804526	4
20508359	phase6_comp_130	1	1	6926.576430606107	1153.2880354090616	5773.288395197045	0.8572639379955044	4091	16364	2	1787.496411604131	4
20512978	phase6_comp_131	-1	0	13916.94044109613	3279.903000009972	10637.037441086159	0.8092729627246633	4091	24546	3	6213.669108226106	4
20514677	phase6_comp_132	1	1	13563.947486060362	4.16875104218776	13559.778735018175	0.9996927538820174	4091	16364	2	2515.4521385965836	4
20522222	phase6_comp_134	1	1	12063.865856973414	2107.3030723052443	9956.562784668171	0.8512964538901655	4091	16364	2	5595.987019437689	3
20528665	phase6_comp_135	1	1	12752.177547603089	1961.0511109212634	10791.126436681825	0.8667151067631171	4091	32728	4	5311.991743593344	3
20529351	phase6_comp_135	-1	0	11138.765736981457	4541.853108688562	6596.912628292895	0.7103524322993968	4091	32728	4	4584.003761029027	3
20530623	phase6_comp_135	1	0	12584.087489436639	5273.773817980413	7310.313671456226	0.7046805478442141	4091	32728	4	3539.568959973571	3
20531991	phase6_comp_135	1	1	18673.764807261476	2319.236891707549	16354.527915553927	0.8895233313956503	4091	32728	4	11711.67460376312	3
20532793	phase6_comp_135	1	1	20442.407911725146	2959.477034696502	17482.930877028644	0.8735368094718784	4091	32728	4	13651.737519846047	3
20543833	phase6_comp_140	1	1	20309.700665163466	2256.8781405561504	18052.822524607316	0.8999902395491101	4091	32728	4	7697.724535483838	2
20558683	phase6_comp_143	1	0	20880.605307921713	6005.059850897652	14875.545457024062	0.7766445495982903	4091	32728	4	6231.365213828787	2
20562333	phase6_comp_145	1	0	6725.772903753064	1685.870495594917	5039.902408158147	0.7995789389115575	4091	16364	2	3085.3656602471956	3
20565757	phase6_comp_145	1	0	10381.468794666791	2599.6722189994807	7781.79657566731	0.7997346907900778	4091	16364	2	3050.552181126651	4
20568116	phase6_comp_145	1	0	10048.996768159597	3461.5948402225454	6587.401927937051	0.7437865831075133	4091	16364	2	634.249618931759	4
20572272	phase6_comp_146	1	0	9021.145763637565	2446.7715012433355	6574.37426239423	0.7866420340565	4091	16364	2	1768.689296365158	4
20573843	phase6_comp_146	1	0	7375.208964430522	2019.3956258739581	5355.813338556564	0.785047299600237	4091	16364	2	1168.9463556266928	4
20577992	phase6_comp_147	1	1	10286.308526499162	288.76932982626494	9997.539196672897	0.9726934086207659	4091	16364	2	6601.784284308575	4
20580722	phase6_comp_148	1	1	6520.218413443708	76.33977660811945	6443.878636835589	0.9884273321922261	4091	16364	2	3490.1530271937263	4
20581659	phase6_comp_148	1	1	7083.982432743603	51.83153050399096	7032.150902239611	0.9927364235151105	4091	16364	2	4254.933365580486	4
20584618	phase6_comp_148	1	1	9062.253989323588	557.3150176520022	8504.938971671585	0.9420644503669688	4091	16364	2	5975.732014985477	4
20585921	phase6_comp_147	1	1	5015.710624364408	205.70628143067435	4810.004342933734	0.9606033601334596	4091	16364	2	2501.7314232954823	4
20601963	phase6_comp_151	-1	0	10234.750816263466	4761.4259728719835	5473.324843391482	0.6824906748017547	4091	32728	4	1228.8382920527401	3
20637484	phase6_comp_154	1	0	20098.91877558341	8251.252710383573	11847.666065199837	0.7089522821945592	4091	32728	4	2177.3083784411265	2
20653091	phase6_comp_159	-1	0	15333.069035801247	4352.951967784938	10980.117068016309	0.7788810665704378	4091	32728	4	10292.998647360706	2
20658281	phase6_comp_159	-1	0	8972.266867117974	3143.099429468137	5829.167437649838	0.7405691786344252	4091	32728	4	4647.679624780358	2
20665512	phase6_comp_160	1	0	7127.688705451776	4636.222782230886	2491.4659232208896	0.6058944521058989	4091	16364	2	1094.1254017106314	2
20668651	phase6_comp_160	-1	0	4559.496086332616	3545.9657915328444	1013.5302947997716	0.5625214398680684	4091	16364	2	247.74300133470047	2
20676778	phase6_comp_161	1	1	4895.8508332691745	860.6485801937926	4035.202253075382	0.8504909809977644	4091	24546	3	3274.720877089616	2
20678131	phase6_comp_161	1	1	5249.371199403621	897.1959152733561	4352.175284130265	0.8540330076066359	4091	24546	3	3672.2950396937463	2
20679967	phase6_comp_161	1	0	4678.394973476256	2090.5872123180834	2587.807761158173	0.6911519110353881	4091	24546	3	2523.6922336385205	2
20688672	phase6_comp_161	1	1	12813.191173299057	206.98121892073982	12606.209954378317	0.984103035452555	4091	24546	3	12606.209954378317	1
20701950	phase6_comp_161	1	1	8493.396514666496	366.99248060451083	8126.404034061985	0.9585805453010716	4091	24546	3	5201.8642794705465	2
20740493	phase6_comp_163	1	0	2337.206767699201	1580.5327632032745	756.6740044959265	0.5965702286391691	4091	16364	2	756.6740044959265	1
20866043	phase6_comp_164	-1	0	7309.236135962128	6177.020355692984	1132.2157802691445	0.5419766515997128	4091	16364	2	1132.2157802691445	1
20875969	phase6_comp_164	-1	0	3170.9172351166653	2747.604816918651	423.31241819801426	0.535761666044012	4091	16364	2	423.31241819801426	1
20882271	phase6_comp_164	1	0	2094.789201526086	1969.8484833230639	124.94071820302202	0.5153692318836604	4091	16364	2	124.94071820302202	1
20949530	phase6_comp_165	1	0	3035.642674855881	1859.232773982174	1176.409900873707	0.6201675010089341	4091	16364	2	1082.7473334794054	2
20964753	phase6_comp_166	1	0	10059.609552243379	7671.5909578996425	2388.0185943437364	0.5673394503936066	4091	24546	3	1885.3870268603214	4
20965815	phase6_comp_166	1	0	8409.214442884251	6955.723890784348	1453.4905520999027	0.5472989386789442	4091	24546	3	801.9056127037647	4
20968297	phase6_comp_169	1	0	1324.2970968037891	549.0429526513168	775.2541441524723	0.7069176240528164	4091	8182	1	250.70650848835214	4
20976319	phase6_comp_169	1	0	2248.1181239142834	712.9415170816122	1535.176606832671	0.7592275727206129	4091	8182	1	241.16439367083535	4
20983036	phase6_comp_168	1	0	12032.287193807382	8994.165907121618	3038.121286685764	0.5722452158740823	4091	24546	3	2367.604312464089	4
20993795	phase6_comp_172	1	0	13623.333717320535	5013.417153539724	8609.916563780811	0.7309929617947236	4091	24546	3	4145.384431408615	4
20994748	phase6_comp_172	1	0	11568.767243984814	4710.573248830452	6858.193995154362	0.7106410268334015	4091	24546	3	1045.6222541988118	4
20999039	phase6_comp_174	-1	0	11501.42088418154	3155.090407781244	8346.330476400297	0.7847311447498829	4091	24546	3	3615.800265541432	4
21003313	phase6_comp_174	1	0	14027.987559776073	6818.890837833015	7209.096721943058	0.6729059042904443	4091	24546	3	6481.340850178948	3
21015387	phase6_comp_178	1	0	14260.560006912103	5551.948527330397	8708.611479581705	0.7197755893588733	4091	24546	3	1393.5146358494503	3
21019189	phase6_comp_180	1	0	11858.284580896847	2686.6564020430087	9171.628178853838	0.8152858505789568	4091	16364	2	4530.719372828965	4
21021803	phase6_comp_181	-1	0	16736.67494692485	9453.375045879622	7283.299901045228	0.6390470790060778	4091	32728	4	1314.556067600227	3
21025775	phase6_comp_183	1	0	17074.343424372943	6256.942913451673	10817.40051092127	0.7318217768684303	4091	32728	4	5127.72804509759	2
21030289	phase6_comp_183	1	1	21913.03713956868	3109.697699871595	18803.339439697087	0.8757251067948753	4091	32728	4	7410.723437416706	2
21037357	phase6_comp_186	1	1	17218.52575624113	1030.4683100880436	16188.057446153089	0.9435328705602827	4091	32728	4	11303.721795638055	3
21038654	phase6_comp_186	-1	0	11678.816374747648	9657.210127696124	2021.6062470515244	0.5473754156337398	4091	32728	4	743.8750960155085	3
21042362	phase6_comp_186	1	0	23419.199220430233	4496.544408627528	18922.654811802706	0.8389244267185836	4091	32728	4	18286.08204585888	3
21044958	phase6_comp_186	1	0	12269.923476766642	7077.558679163098	5192.3647976035445	0.6341870935906808	4091	32728	4	1312.2629037177858	3
21054729	phase6_comp_188	1	1	11679.736739886835	1679.6936086505268	10000.043131236309	0.874269069501573	4091	32728	4	2460.1884157618424	3
21055330	phase6_comp_188	1	0	11609.342471877375	2440.1674984569563	9169.174973420419	0.8263165403199547	4091	32728	4	2822.8892107839183	3
21057771	phase6_comp_188	1	1	15598.971040424482	2182.3805779523364	13416.590462472144	0.8772657655733621	4091	32728	4	8440.231438652338	3
21060241	phase6_comp_188	1	0	19180.020980580553	5146.55679278462	14033.464187795933	0.7884389312491167	4091	32728	4	11190.869725103032	3
21063905	phase6_comp_188	1	0	18085.218106923	6909.252690828711	11175.965416094288	0.7235687545963082	4091	32728	4	11175.965416094288	1
21080798	phase6_comp_188	1	0	5018.471020276375	1958.137766921588	3060.3332533547873	0.7193281396952113	4091	32728	4	3060.3332533547873	1
21085267	phase6_comp_189	1	0	3535.1888160989265	3352.0293748088725	183.15944129005402	0.5132970552270184	4091	32728	4	183.15944129005402	1
21089527	phase6_comp_189	1	0	4614.2200336646	3778.5448214794237	835.6752121851764	0.5497854536978348	4091	32728	4	835.6752121851764	1
21106985	phase6_comp_189	1	0	16682.536666136544	7185.324441428696	9497.212224707848	0.6989539863230052	4091	32728	4	9497.212224707848	1
21108369	phase6_comp_189	1	0	13999.786495545024	5849.625134011755	8150.161361533269	0.7052998223231278	4091	32728	4	8150.161361533269	1
21110937	phase6_comp_189	1	0	10542.529163700914	4585.907257502623	5956.621906198291	0.6968683920913888	4091	32728	4	5956.621906198291	1
21447200	phase6_comp_190	1	1	9646.92800185826	775.7796319995429	8871.148369858716	0.9255683207039742	4091	16364	2	2419.387980701066	2
21448672	phase6_comp_191	1	1	9355.787135336606	1515.43450371791	7840.352631618696	0.8606012687411542	4091	24546	3	2844.4917465171275	2
21449846	phase6_comp_191	1	0	6860.968624799019	5272.184654126301	1588.7839706727182	0.5654728385172697	4091	24546	3	1301.1781779979474	2
21452112	phase6_comp_191	-1	1	14278.738420330359	1358.1204374107801	12920.617982919579	0.9131462111561854	4091	24546	3	6578.747095620695	2
21457878	phase6_comp_191	1	1	13282.957783172467	2227.4847810578267	11055.47300211464	0.8563880577982486	4091	24546	3	9845.724918872762	2
21617026	phase6_comp_193	1	1	3257.0351966780127	420.6100489530092	2836.4251477250036	0.8856306084844137	4091	16364	2	542.1272625169377	2
21628051	phase6_comp_192	1	0	8562.424369703393	3678.0726182795474	4884.351751423845	0.6995160717828303	4091	16364	2	3960.2158940489376	2
21631884	phase6_comp_193	1	1	9802.291054264437	1269.7358509969783	8532.555203267459	0.8853203788374465	4091	16364	2	2636.947927233138	3
21632538	phase6_comp_193	1	1	11491.442717923203	655.6390563158941	10835.803661607308	0.9460249738578084	4091	16364	2	4501.381903465425	3
21640742	phase6_comp_194	1	1	10923.33476781875	663.2542419858813	10260.080525832867	0.9427567300933318	4091	16364	2	3785.244683532028	3
21642781	phase6_comp_194	1	1	7800.749748270398	1189.5469687476452	6611.202779522753	0.8676854606482665	4091	16364	2	842.4814544051942	3
21644753	phase6_comp_195	-1	0	14862.800885318089	4218.134269127555	10644.666616190534	0.7789346153642382	4091	32728	4	3386.8520057553897	3
21646175	phase6_comp_195	-1	0	15723.089512989016	7154.673498935632	8568.416014053384	0.6872651624546343	4091	32728	4	4612.896419054153	3
21655862	phase6_comp_198	-1	1	10264.994281423244	359.33822862354907	9905.656052799695	0.9661778066260874	4091	16364	2	1718.2063100065188	4
21656334	phase6_comp_198	-1	1	9612.025709185913	398.69650409564883	9213.329205090264	0.960173052892559	4091	16364	2	1409.826038325068	4
21659377	phase6_comp_198	-1	1	6729.901863409287	564.7454265493454	6165.156436859942	0.9225808453649652	4091	16364	2	641.3039436748059	4
21660945	phase6_comp_200	-1	0	3687.5859674927156	1682.9435548651031	2004.6424126276124	0.6866335902523366	4091	16364	2	1208.8633193761252	4
21665468	phase6_comp_200	-1	0	5197.426300728668	2440.7397690371026	2756.6865316915655	0.6804547391685672	4091	16364	2	2077.021281104301	4
21667716	phase6_comp_199	1	0	9462.984212708852	2160.0600546374653	7302.924158071387	0.8141571171069252	4091	16364	2	3767.4882984769815	4
21697294	phase6_comp_209	-1	1	4195.969125213829	189.7512864494008	4006.2178387644285	0.956734294793443	4091	8182	1	157.68723714919588	3
21701726	phase6_comp_209	-1	1	2630.813953488253	342.2965116279092	2288.5174418603438	0.8848692251283252	4091	8182	1	878.3314911526104	3
21709048	phase6_comp_213	-1	0	12364.961279521065	5178.484776114861	7186.476503406204	0.7048194089295674	4091	24546	3	717.7096064563848	4
21710133	phase6_comp_213	1	1	19860.365301663856	903.7669709864462	18956.59833067741	0.956474609238699	4091	24546	3	13362.503476340564	4
21723342	phase6_comp_217	1	1	24967.371959169726	211.82479457616367	24755.54716459356	0.9915873092915622	4091	32728	4	13357.618426549601	2
21726446	phase6_comp_218	1	0	20571.054600313266	4266.2285431775035	16304.826057135762	0.8282328820535438	4091	32728	4	734.7458155514014	2
21735973	phase6_comp_219	1	0	13238.24177189165	3146.2612371824566	10091.980534709193	0.8079733492410489	4091	24546	3	907.9743888598568	4
21746167	phase6_comp_223	-1	0	11230.830315524827	3311.139071056396	7919.691244468431	0.7723046319907818	4091	24546	3	1617.4763854046187	4
21750584	phase6_comp_226	1	1	8482.146778339045	28.09480151738711	8454.051976821658	0.9966987069340209	4091	16364	2	1934.5831596218795	4
21759451	phase6_comp_228	1	0	16924.019028774415	7571.6985058749015	9352.320522899514	0.6908970518963286	4091	32728	4	3952.372229474884	3
21770751	phase6_comp_229	1	0	15673.925155666795	5912.223161250106	9761.70199441669	0.7261103243408764	4091	32728	4	1787.5959437774954	3
21771914	phase6_comp_229	1	0	13595.457692847902	5105.606224889672	8489.85146795823	0.726988461867824	4091	32728	4	6917.360538800893	3
21778114	phase6_comp_231	-1	0	12916.243642662572	5889.817699088562	7026.42594357401	0.6868127997640504	4091	24546	3	63.04738433613511	4
21800355	phase6_comp_239	1	0	17761.21151899373	3382.987940843872	14378.223578149857	0.8400039714310444	4091	32728	4	11180.306945234277	3
21802500	phase6_comp_240	1	1	9537.59063090333	1494.5000372120337	8043.090593691297	0.8645315668469444	4091	24546	3	1399.342002501745	3
21803372	phase6_comp_240	1	1	10336.578015795814	1635.477870724117	8701.100145071698	0.863392061795702	4091	24546	3	2606.9358946420316	3
21816026	phase6_comp_244	1	0	12693.089276671652	6723.642376168663	5969.446900502989	0.653719148187068	4091	24546	3	1459.2491033016368	4
21819618	phase6_comp_244	1	1	11535.890718969824	843.4266386481653	10692.464080321659	0.9318680817138001	4091	24546	3	1966.0156644011313	4
21829844	phase6_comp_247	1	1	18548.046925698483	3000.9830744031724	15547.063851295312	0.8607369763562901	4091	32728	4	3278.1393720903234	3
21831058	phase6_comp_247	1	1	23064.823377739765	2590.272879347522	20474.550498392244	0.8990347627858948	4091	32728	4	14848.820401508303	3
21835874	phase6_comp_248	1	0	11834.175485639651	5197.8208778702865	6636.3546077693645	0.6948202214858197	4091	24546	3	1992.7046760995372	4
21836496	phase6_comp_248	1	1	14346.042406120852	1331.5727460134979	13014.469660107354	0.9150653506230367	4091	24546	3	6310.304918903728	4
21838188	phase6_comp_248	1	0	10772.982349457307	2116.913403795219	8656.068945662088	0.8357695481547199	4091	24546	3	4897.747860442103	4
21841117	phase6_comp_249	1	1	11712.147016674819	1519.935461890079	10192.211554784739	0.885132558359406	4091	16364	2	2495.033480015256	4
21846241	phase6_comp_250	1	0	7085.586346833046	1389.0385427427793	5696.547804090267	0.8360943922778977	4091	16364	2	390.5975063449605	4
21847187	phase6_comp_249	1	0	6219.710926569929	2056.924352278401	4162.786574291528	0.7514781933746613	4091	16364	2	2045.3290340307735	4
21847875	phase6_comp_249	1	1	7335.205610227648	402.8747551833257	6932.330855044323	0.9479360854167184	4091	16364	2	213.43471867298285	4
